source_file,group_number,line_number,statement
raw_statements/email_statements_ru.csv,57,2060,Людям нужны деньги для финансирования кампаний.
raw_statements/email_statements_ru.csv,57,2652,Людям нужны деньги для финансирования кампаний.
raw_statements/email_statements_ru.csv,58,1160,Малый бизнес играет важную роль в местной экономике.
raw_statements/email_statements_ru.csv,58,1177,Малый бизнес играет важную роль в местной экономике.
raw_statements/email_statements_ru.csv,59,2180,"Маргарет твердо отстаивает наши ценности: она привносит невероятную трудовую этику и здравый смысл в свою борьбу за рабочие семьи, защиту хрупкой окружающей среды Флориды, за доступное и доступное здравоохранение и против особых интересов, которые препятствуют нашему политическому процессу."
raw_statements/email_statements_ru.csv,59,2543,"Маргарет твердо отстаивает наши ценности: она привносит невероятную трудовую этику и здравый смысл в свою борьбу за рабочие семьи, защиту хрупкой окружающей среды Флориды, за доступное и доступное здравоохранение и против особых интересов, которые препятствуют нашему политическому процессу."
raw_statements/email_statements_ru.csv,60,1084,"Не прикасайтесь к глазам, носу и рту немытыми руками."
raw_statements/email_statements_ru.csv,60,3835,"Не прикасайтесь к глазам, носу и рту немытыми руками."
raw_statements/email_statements_ru.csv,61,1862,Некоторые люди считают изменение климата экзистенциальной угрозой для планеты.
raw_statements/email_statements_ru.csv,61,2584,Некоторые люди считают изменение климата экзистенциальной угрозой для планеты.
raw_statements/email_statements_ru.csv,62,717,"Ожидается, что выборные должностные лица займутся такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи."
raw_statements/email_statements_ru.csv,62,3324,"Ожидается, что выборные должностные лица займутся такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи."
raw_statements/email_statements_ru.csv,63,2296,"Опрос может показать, какие кандидаты лидируют или отстают в предвыборной гонке."
raw_statements/email_statements_ru.csv,63,2317,"Опрос может показать, какие кандидаты лидируют или отстают в предвыборной гонке."
raw_statements/email_statements_ru.csv,64,2393,"Опросы могут показать, насколько напряжена борьба между политическими кандидатами."
raw_statements/email_statements_ru.csv,64,3107,"Опросы могут показать, насколько напряжена борьба между политическими кандидатами."
raw_statements/email_statements_ru.csv,65,318,Отказ от участия в дебатах лишает избирателей возможности узнать больше о кандидатах.
raw_statements/email_statements_ru.csv,65,3109,Отказ от участия в дебатах лишает избирателей возможности узнать больше о кандидатах.
raw_statements/email_statements_ru.csv,66,854,Пожертвования могут быть сделаны в разных суммах.
raw_statements/email_statements_ru.csv,66,1820,Пожертвования могут быть сделаны в разных суммах.
raw_statements/email_statements_ru.csv,67,2900,Политики представляют определенные географические районы.
raw_statements/email_statements_ru.csv,67,3182,Политики представляют определенные географические районы.
raw_statements/email_statements_ru.csv,68,242,"Политики работают над такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи."
raw_statements/email_statements_ru.csv,68,663,"Политики работают над такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи."
raw_statements/email_statements_ru.csv,68,3257,"Политики работают над такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи."
raw_statements/email_statements_ru.csv,69,821,Политики часто просят пожертвования для поддержки своих кампаний.
raw_statements/email_statements_ru.csv,69,2315,Политики часто просят пожертвования для поддержки своих кампаний.
raw_statements/email_statements_ru.csv,70,2802,Политические кампании иногда предлагают товары в обмен на пожертвования.
raw_statements/email_statements_ru.csv,70,3423,Политические кампании иногда предлагают товары в обмен на пожертвования.
raw_statements/email_statements_ru.csv,71,2459,"Политические кампании используют телевизионную рекламу, цифровую рекламу и почту для привлечения избирателей."
raw_statements/email_statements_ru.csv,71,2689,"Политические кампании используют телевизионную рекламу, цифровую рекламу и почту для привлечения избирателей."
raw_statements/email_statements_ru.csv,72,2363,Политические кампании используют электронную почту для общения со своими сторонниками и информирования их.
raw_statements/email_statements_ru.csv,72,2396,Политические кампании используют электронную почту для общения со своими сторонниками и информирования их.
raw_statements/email_statements_ru.csv,73,217,Политические кампании используют электронную почту для общения со сторонниками.
raw_statements/email_statements_ru.csv,73,975,Политические кампании используют электронную почту для общения со сторонниками.
raw_statements/email_statements_ru.csv,74,2638,Политические кампании могут обращаться за поддержкой по электронной почте.
raw_statements/email_statements_ru.csv,74,2640,Политические кампании могут обращаться за поддержкой по электронной почте.
raw_statements/email_statements_ru.csv,75,680,Политические кампании могут общаться со сторонниками по электронной почте.
raw_statements/email_statements_ru.csv,75,1821,Политические кампании могут общаться со сторонниками по электронной почте.
raw_statements/email_statements_ru.csv,75,2062,Политические кампании могут общаться со сторонниками по электронной почте.
raw_statements/email_statements_ru.csv,76,655,Политические кампании могут поддерживаться пожертвованиями.
raw_statements/email_statements_ru.csv,76,669,Политические кампании могут поддерживаться пожертвованиями.
raw_statements/email_statements_ru.csv,77,862,Политические кампании часто включают сбор средств.
raw_statements/email_statements_ru.csv,77,3501,Политические кампании часто включают сбор средств.
raw_statements/email_statements_ru.csv,78,40,Политические кампании часто запрашивают пожертвования для поддержки своих усилий.
raw_statements/email_statements_ru.csv,78,425,Политические кампании часто запрашивают пожертвования для поддержки своих усилий.
raw_statements/email_statements_ru.csv,78,4188,Политические кампании часто запрашивают пожертвования для поддержки своих усилий.
raw_statements/email_statements_ru.csv,79,20,Политические кампании часто запрашивают пожертвования для финансирования своей деятельности.
raw_statements/email_statements_ru.csv,79,845,Политические кампании часто запрашивают пожертвования для финансирования своей деятельности.
raw_statements/email_statements_ru.csv,80,2029,Политические кампании часто запрашивают пожертвования по электронной почте.
raw_statements/email_statements_ru.csv,80,2093,Политические кампании часто запрашивают пожертвования по электронной почте.
raw_statements/email_statements_ru.csv,81,2318,Политические кампании часто имеют крайние сроки сбора средств.
raw_statements/email_statements_ru.csv,81,3072,Политические кампании часто имеют крайние сроки сбора средств.
raw_statements/email_statements_ru.csv,82,1841,Политические кампании часто используют электронную почту для общения со сторонниками.
raw_statements/email_statements_ru.csv,82,2674,Политические кампании часто используют электронную почту для общения со сторонниками.
raw_statements/email_statements_ru.csv,83,1571,Политические кампании часто общаются со сторонниками по электронной почте.
raw_statements/email_statements_ru.csv,83,1775,Политические кампании часто общаются со сторонниками по электронной почте.
raw_statements/email_statements_ru.csv,83,1835,Политические кампании часто общаются со сторонниками по электронной почте.
raw_statements/email_statements_ru.csv,83,2370,Политические кампании часто общаются со сторонниками по электронной почте.
raw_statements/email_statements_ru.csv,84,1965,Политические кампании часто требуют пожертвований для финансирования своей деятельности.
raw_statements/email_statements_ru.csv,84,2464,Политические кампании часто требуют пожертвований для финансирования своей деятельности.
raw_statements/email_statements_ru.csv,85,622,Политические кампании часто требуют пожертвований от сторонников.
raw_statements/email_statements_ru.csv,85,661,Политические кампании часто требуют пожертвований от сторонников.
raw_statements/email_statements_ru.csv,85,1603,Политические кампании часто требуют пожертвований от сторонников.
raw_statements/email_statements_ru.csv,85,3342,Политические кампании часто требуют пожертвований от сторонников.
raw_statements/email_statements_ru.csv,86,110,Политические кампании часто требуют пожертвований.
raw_statements/email_statements_ru.csv,86,304,Политические кампании часто требуют пожертвований.
raw_statements/email_statements_ru.csv,86,523,Политические кампании часто требуют пожертвований.
raw_statements/email_statements_ru.csv,86,546,Политические кампании часто требуют пожертвований.
raw_statements/email_statements_ru.csv,86,2172,Политические кампании часто требуют пожертвований.
raw_statements/email_statements_ru.csv,87,601,"При желании избиратели могут отказаться от подписки на электронные письма, посвященные политическим кампаниям."
raw_statements/email_statements_ru.csv,87,873,"При желании избиратели могут отказаться от подписки на электронные письма, посвященные политическим кампаниям."
raw_statements/email_statements_ru.csv,88,1990,Работающие семьи нуждаются в поддержке.
raw_statements/email_statements_ru.csv,88,2044,Работающие семьи нуждаются в поддержке.
raw_statements/email_statements_ru.csv,89,542,Сохранение платежной информации может ускорить транзакции.
raw_statements/email_statements_ru.csv,89,2939,Сохранение платежной информации может ускорить транзакции.
raw_statements/email_statements_ru.csv,90,2554,Телевизионная реклама используется в политических кампаниях.
raw_statements/email_statements_ru.csv,90,2704,Телевизионная реклама используется в политических кампаниях.
raw_statements/email_statements_ru.csv,91,2173,Телевизионная реклама обычно используется в политических кампаниях.
raw_statements/email_statements_ru.csv,91,2220,Телевизионная реклама обычно используется в политических кампаниях.
raw_statements/email_statements_ru.csv,92,738,"Телевизионная реклама — распространенный метод, используемый в политических кампаниях."
raw_statements/email_statements_ru.csv,92,2465,"Телевизионная реклама — распространенный метод, используемый в политических кампаниях."
raw_statements/email_statements_ru.csv,93,2958,Увольнение заставляет людей искать работу в условиях экономической неопределенности.
raw_statements/email_statements_ru.csv,93,3260,Увольнение заставляет людей искать работу в условиях экономической неопределенности.
raw_statements/email_statements_ru.csv,94,445,"Учителя, профессора и врачи могут делать пожертвования на политические кампании."
raw_statements/email_statements_ru.csv,94,3071,"Учителя, профессора и врачи могут делать пожертвования на политические кампании."
raw_statements/email_statements_ru.csv,95,101,"Честного рабочего дня должно хватить на то, чтобы накрыть стол, крышу над головой и покрыть расходы на необходимые лекарства."
raw_statements/email_statements_ru.csv,95,3582,"Честного рабочего дня должно хватить на то, чтобы накрыть стол, крышу над головой и покрыть расходы на необходимые лекарства."
raw_statements/email_statements_ru.csv,96,2857,Члены Конгресса избираются для представления округов.
raw_statements/email_statements_ru.csv,96,2960,Члены Конгресса избираются для представления округов.
raw_statements/email_statements_ru.csv,97,628,"Члены Конгресса избираются для решения таких вопросов, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи."
raw_statements/email_statements_ru.csv,97,686,"Члены Конгресса избираются для решения таких вопросов, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи."
raw_statements/email_statements_ru.csv,98,201,"Члены Конгресса могут работать над такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи."
raw_statements/email_statements_ru.csv,98,448,"Члены Конгресса могут работать над такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи."
raw_statements/email_statements_ru.csv,98,2951,"Члены Конгресса могут работать над такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи."
raw_statements/email_statements_ru.csv,98,3386,"Члены Конгресса могут работать над такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи."
raw_statements/email_statements_ru.csv,98,3390,"Члены Конгресса могут работать над такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи."
raw_statements/email_statements_ru.csv,99,2843,Члены Конгресса представляют определенные округа.
raw_statements/email_statements_ru.csv,99,3222,Члены Конгресса представляют определенные округа.
raw_statements/email_statements_ru.csv,100,234,Члены Конгресса работают в определенных округах США.
raw_statements/email_statements_ru.csv,100,2892,Члены Конгресса работают в определенных округах США.
raw_statements/email_statements_ru.csv,101,265,Члены Конгресса работают в определенных округах.
raw_statements/email_statements_ru.csv,101,330,Члены Конгресса работают в определенных округах.
raw_statements/email_statements_ru.csv,101,739,Члены Конгресса работают в определенных округах.
raw_statements/email_statements_ru.csv,102,272,"Члены Конгресса работают над такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи."
raw_statements/email_statements_ru.csv,102,458,"Члены Конгресса работают над такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи."
raw_statements/email_statements_ru.csv,102,557,"Члены Конгресса работают над такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи."
raw_statements/email_statements_ru.csv,102,797,"Члены Конгресса работают над такими вопросами, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи."
raw_statements/email_statements_ru.csv,103,313,"Члены Конгресса рассматривают такие вопросы, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи."
raw_statements/email_statements_ru.csv,103,2927,"Члены Конгресса рассматривают такие вопросы, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи."
raw_statements/email_statements_ru.csv,103,3242,"Члены Конгресса рассматривают такие вопросы, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи."
raw_statements/email_statements_ru.csv,103,3376,"Члены Конгресса рассматривают такие вопросы, как изменение климата, инфраструктура, бездомность, защита социального обеспечения и медицинской помощи."
raw_statements/email_statements_ru.csv,104,2928,Электронная почта используется для информирования сторонников о проблемах кампании и сбора пожертвований.
raw_statements/email_statements_ru.csv,104,3416,Электронная почта используется для информирования сторонников о проблемах кампании и сбора пожертвований.
raw_statements/email_statements_ru.csv,105,1733,Электронная почта — распространенный способ общения кампаний со сторонниками.
raw_statements/email_statements_ru.csv,105,1972,Электронная почта — распространенный способ общения кампаний со сторонниками.
raw_statements/email_statements_ru.csv,106,248,Электронная почта — распространенный способ общения политиков со сторонниками.
raw_statements/email_statements_ru.csv,106,382,Электронная почта — распространенный способ общения политиков со сторонниками.
raw_statements/email_statements_ru.csv,107,243,Электронная почта — распространенный способ общения политических кампаний со сторонниками.
raw_statements/email_statements_ru.csv,107,636,Электронная почта — распространенный способ общения политических кампаний со сторонниками.
raw_statements/email_statements_ru.csv,108,3067,"Электронная почта — это способ коммуникации, используемый для информирования сторонников о проблемах и кампаниях."
raw_statements/email_statements_ru.csv,108,3294,"Электронная почта — это способ коммуникации, используемый для информирования сторонников о проблемах и кампаниях."
raw_statements/email_statements_ru.csv,109,2637,Электронная почта — это способ общения и информирования людей.
raw_statements/email_statements_ru.csv,109,3379,Электронная почта — это способ общения и информирования людей.
raw_statements/email_statements_ru.csv,110,624,"Электронная почта — это способ общения, используемый политическими кампаниями для общения со сторонниками."
raw_statements/email_statements_ru.csv,110,3424,"Электронная почта — это способ общения, используемый политическими кампаниями для общения со сторонниками."
raw_statements/email_statements_ru.csv,111,864,Электронные письма можно использовать для общения со сторонниками и запроса пожертвований.
raw_statements/email_statements_ru.csv,111,3377,Электронные письма можно использовать для общения со сторонниками и запроса пожертвований.
raw_statements/email_statements_ru.csv,112,268,Электронные письма — распространенный способ общения политиков со сторонниками.
raw_statements/email_statements_ru.csv,112,3323,Электронные письма — распространенный способ общения политиков со сторонниками.
raw_statements/email_statements_ru.csv,113,697,Электронные письма — распространенный способ общения политических кампаний со сторонниками.
raw_statements/email_statements_ru.csv,113,3049,Электронные письма — распространенный способ общения политических кампаний со сторонниками.
raw_statements/email_statements_zh.csv,1,1881,ActBlue Express 允许立即处理捐款。
raw_statements/email_statements_zh.csv,1,2460,ActBlue Express 允许立即处理捐款。
raw_statements/email_statements_zh.csv,2,1862,一些人认为气候变化是对地球的生存威胁。
raw_statements/email_statements_zh.csv,2,2584,一些人认为气候变化是对地球的生存威胁。
raw_statements/email_statements_zh.csv,3,101,一天诚实的工作应该足以支付生活费用，为你的头顶提供住所，并支付必要药物的费用。
raw_statements/email_statements_zh.csv,3,3582,一天诚实的工作应该足以支付生活费用，为你的头顶提供住所，并支付必要药物的费用。
raw_statements/email_statements_zh.csv,4,2052,为受疫情影响的小企业主提供的贷款旨在挽救就业机会。
raw_statements/email_statements_zh.csv,4,2379,为受疫情影响的小企业主提供的贷款旨在挽救就业机会。
raw_statements/email_statements_zh.csv,5,452,举行国会席位选举。
raw_statements/email_statements_zh.csv,5,3268,举行国会席位选举。
raw_statements/email_statements_zh.csv,6,1936,举行选举以选出担任政治职务的代表。
raw_statements/email_statements_zh.csv,6,2188,举行选举以选出担任政治职务的代表。
raw_statements/email_statements_zh.csv,7,2898,人们为政治竞选活动捐款。
raw_statements/email_statements_zh.csv,7,3028,人们为政治竞选活动捐款。
raw_statements/email_statements_zh.csv,8,1787,人们捐款支持政治竞选活动。
raw_statements/email_statements_zh.csv,8,2008,人们捐款支持政治竞选活动。
raw_statements/email_statements_zh.csv,9,279,人们经常为政治竞选活动捐款。
raw_statements/email_statements_zh.csv,9,511,人们经常为政治竞选活动捐款。
raw_statements/email_statements_zh.csv,9,2327,人们经常为政治竞选活动捐款。
raw_statements/email_statements_zh.csv,10,295,人们通常在选举中投票。
raw_statements/email_statements_zh.csv,10,2840,人们通常在选举中投票。
raw_statements/email_statements_zh.csv,11,354,佩戴口罩可以帮助防止疾病传播。
raw_statements/email_statements_zh.csv,11,517,佩戴口罩可以帮助防止疾病传播。
raw_statements/email_statements_zh.csv,12,770,佩戴口罩可以帮助防止病毒在人与人之间传播。
raw_statements/email_statements_zh.csv,12,3110,佩戴口罩可以帮助防止病毒在人与人之间传播。
raw_statements/email_statements_zh.csv,13,542,保存付款信息可以促进更快的交易。
raw_statements/email_statements_zh.csv,13,2939,保存付款信息可以促进更快的交易。
raw_statements/email_statements_zh.csv,14,1918,保护环境是一些人关心的问题。
raw_statements/email_statements_zh.csv,14,2167,保护环境是一些人关心的问题。
raw_statements/email_statements_zh.csv,15,576,保护社会保障和医疗保险对许多人来说很重要。
raw_statements/email_statements_zh.csv,15,1891,保护社会保障和医疗保险对许多人来说很重要。
raw_statements/email_statements_zh.csv,16,4280,医疗保健决策应在患者和医生之间做出。
raw_statements/email_statements_zh.csv,16,4317,医疗保健决策应在患者和医生之间做出。
raw_statements/email_statements_zh.csv,17,1929,可以通过各种设定金额或捐赠者选择的其他金额进行捐款。
raw_statements/email_statements_zh.csv,17,2362,可以通过各种设定金额或捐赠者选择的其他金额进行捐款。
raw_statements/email_statements_zh.csv,18,1737,可获得且负担得起的医疗保健是许多人关心的问题。
raw_statements/email_statements_zh.csv,18,2417,可获得且负担得起的医疗保健是许多人关心的问题。
raw_statements/email_statements_zh.csv,19,330,国会议员为特定地区服务。
raw_statements/email_statements_zh.csv,19,739,国会议员为特定地区服务。
raw_statements/email_statements_zh.csv,20,2843,国会议员代表特定地区。
raw_statements/email_statements_zh.csv,20,3222,国会议员代表特定地区。
raw_statements/email_statements_zh.csv,21,201,国会议员可以研究气候变化、基础设施、无家可归以及保护社会保障和医疗保险等问题。
raw_statements/email_statements_zh.csv,21,448,国会议员可以研究气候变化、基础设施、无家可归以及保护社会保障和医疗保险等问题。
raw_statements/email_statements_zh.csv,21,2951,国会议员可以研究气候变化、基础设施、无家可归以及保护社会保障和医疗保险等问题。
raw_statements/email_statements_zh.csv,21,3386,国会议员可以研究气候变化、基础设施、无家可归以及保护社会保障和医疗保险等问题。
raw_statements/email_statements_zh.csv,21,3390,国会议员可以研究气候变化、基础设施、无家可归以及保护社会保障和医疗保险等问题。
raw_statements/email_statements_zh.csv,22,234,国会议员在美国的特定地区任职。
raw_statements/email_statements_zh.csv,22,2892,国会议员在美国的特定地区任职。
raw_statements/email_statements_zh.csv,23,628,国会议员当选负责解决气候变化、基础设施、无家可归以及社会保障和医疗保险保护等问题。
raw_statements/email_statements_zh.csv,23,686,国会议员当选负责解决气候变化、基础设施、无家可归以及社会保障和医疗保险保护等问题。
raw_statements/email_statements_zh.csv,24,272,国会议员研究气候变化、基础设施、无家可归以及保护社会保障和医疗保险等问题。
raw_statements/email_statements_zh.csv,24,458,国会议员研究气候变化、基础设施、无家可归以及保护社会保障和医疗保险等问题。
raw_statements/email_statements_zh.csv,24,557,国会议员研究气候变化、基础设施、无家可归以及保护社会保障和医疗保险等问题。
raw_statements/email_statements_zh.csv,25,2857,国会议员经选举产生，代表各区。
raw_statements/email_statements_zh.csv,25,2960,国会议员经选举产生，代表各区。
raw_statements/email_statements_zh.csv,26,313,国会议员讨论气候变化、基础设施、无家可归以及社会保障和医疗保险保护等问题。
raw_statements/email_statements_zh.csv,26,2927,国会议员讨论气候变化、基础设施、无家可归以及社会保障和医疗保险保护等问题。
raw_statements/email_statements_zh.csv,26,3376,国会议员讨论气候变化、基础设施、无家可归以及社会保障和医疗保险保护等问题。
raw_statements/email_statements_zh.csv,27,2958,在经济不确定时期，被解雇迫使人们寻找工作。
raw_statements/email_statements_zh.csv,27,3260,在经济不确定时期，被解雇迫使人们寻找工作。
raw_statements/email_statements_zh.csv,28,645,在选举中，每张选票都很重要。
raw_statements/email_statements_zh.csv,28,1183,在选举中，每张选票都很重要。
raw_statements/email_statements_zh.csv,28,1487,在选举中，每张选票都很重要。
raw_statements/email_statements_zh.csv,29,430,基层活动依赖于许多人的捐款。
raw_statements/email_statements_zh.csv,29,2797,基层活动依赖于许多人的捐款。
raw_statements/email_statements_zh.csv,30,384,失业救济金为失业者提供经济援助。
raw_statements/email_statements_zh.csv,30,2235,失业救济金为失业者提供经济援助。
raw_statements/email_statements_zh.csv,30,3950,失业救济金为失业者提供经济援助。
raw_statements/email_statements_zh.csv,31,938,实现筹款目标可以看作是支持政治竞选活动的标志。
raw_statements/email_statements_zh.csv,31,3388,实现筹款目标可以看作是支持政治竞选活动的标志。
raw_statements/email_statements_zh.csv,32,745,小型企业受到了冠状病毒的影响。
raw_statements/email_statements_zh.csv,32,2954,小型企业受到了冠状病毒的影响。
raw_statements/email_statements_zh.csv,33,1160,小型企业对当地经济至关重要。
raw_statements/email_statements_zh.csv,33,1177,小型企业对当地经济至关重要。
raw_statements/email_statements_zh.csv,33,3440,小型企业对当地经济至关重要。
raw_statements/email_statements_zh.csv,34,1990,工作家庭需要支持。
raw_statements/email_statements_zh.csv,34,2044,工作家庭需要支持。
raw_statements/email_statements_zh.csv,35,736,应对无家可归是一个需要解决的问题。
raw_statements/email_statements_zh.csv,35,2818,应对无家可归是一个需要解决的问题。
raw_statements/email_statements_zh.csv,36,734,应对气候变化很重要。
raw_statements/email_statements_zh.csv,36,3302,应对气候变化很重要。
raw_statements/email_statements_zh.csv,37,89,应该为年轻人和老年人提供机会。
raw_statements/email_statements_zh.csv,37,1079,应该为年轻人和老年人提供机会。
raw_statements/email_statements_zh.csv,38,1844,志愿服务是一种无需捐款即可支持竞选活动的方式。
raw_statements/email_statements_zh.csv,38,2656,志愿服务是一种无需捐款即可支持竞选活动的方式。
raw_statements/email_statements_zh.csv,39,1899,志愿服务是支持政治竞选活动的一种方式。
raw_statements/email_statements_zh.csv,39,2164,志愿服务是支持政治竞选活动的一种方式。
raw_statements/email_statements_zh.csv,40,426,志愿者对政治竞选活动很重要。
raw_statements/email_statements_zh.csv,40,2051,志愿者对政治竞选活动很重要。
raw_statements/email_statements_zh.csv,41,318,拒绝辩论会剥夺选民了解候选人的机会。
raw_statements/email_statements_zh.csv,41,3109,拒绝辩论会剥夺选民了解候选人的机会。
raw_statements/email_statements_zh.csv,42,44,捐款可以帮助资助政治竞选活动。
raw_statements/email_statements_zh.csv,42,1553,捐款可以帮助资助政治竞选活动。
raw_statements/email_statements_zh.csv,43,416,捐款可以支持政治竞选活动。
raw_statements/email_statements_zh.csv,43,2570,捐款可以支持政治竞选活动。
raw_statements/email_statements_zh.csv,43,2607,捐款可以支持政治竞选活动。
raw_statements/email_statements_zh.csv,43,4098,捐款可以支持政治竞选活动。
raw_statements/email_statements_zh.csv,44,582,捐款是支持政治竞选活动的一种方式。
raw_statements/email_statements_zh.csv,44,4056,捐款是支持政治竞选活动的一种方式。
raw_statements/email_statements_zh.csv,45,1066,提前投票允许人们在正式选举日之前投票。
raw_statements/email_statements_zh.csv,45,1521,提前投票允许人们在正式选举日之前投票。
raw_statements/email_statements_zh.csv,45,3929,提前投票允许人们在正式选举日之前投票。
raw_statements/email_statements_zh.csv,46,372,提前投票允许选民在正式选举日之前投票。
raw_statements/email_statements_zh.csv,46,1046,提前投票允许选民在正式选举日之前投票。
raw_statements/email_statements_zh.csv,47,821,政客经常要求捐款以支持他们的竞选活动。
raw_statements/email_statements_zh.csv,47,1113,政客经常要求捐款以支持他们的竞选活动。
raw_statements/email_statements_zh.csv,47,2315,政客经常要求捐款以支持他们的竞选活动。
raw_statements/email_statements_zh.csv,47,3021,政客经常要求捐款以支持他们的竞选活动。
raw_statements/email_statements_zh.csv,48,2900,政治家代表特定的地理区域。
raw_statements/email_statements_zh.csv,48,3182,政治家代表特定的地理区域。
raw_statements/email_statements_zh.csv,49,242,政治家们研究气候变化、基础设施、无家可归以及保护社会保障和医疗保险等问题。
raw_statements/email_statements_zh.csv,49,3257,政治家们研究气候变化、基础设施、无家可归以及保护社会保障和医疗保险等问题。
raw_statements/email_statements_zh.csv,50,217,政治竞选活动使用电子邮件与支持者沟通。
raw_statements/email_statements_zh.csv,50,975,政治竞选活动使用电子邮件与支持者沟通。
raw_statements/email_statements_zh.csv,51,2459,政治竞选活动使用电视广告、数字广告和邮件来吸引选民。
raw_statements/email_statements_zh.csv,51,2689,政治竞选活动使用电视广告、数字广告和邮件来吸引选民。
raw_statements/email_statements_zh.csv,52,1754,政治竞选活动可以由个人捐款资助。
raw_statements/email_statements_zh.csv,52,1858,政治竞选活动可以由个人捐款资助。
raw_statements/email_statements_zh.csv,52,2036,政治竞选活动可以由个人捐款资助。
raw_statements/email_statements_zh.csv,53,1843,政治竞选活动可以通过个人捐款而不是公司PAC的资金来资助。
raw_statements/email_statements_zh.csv,53,2581,政治竞选活动可以通过个人捐款而不是公司PAC的资金来资助。
raw_statements/email_statements_zh.csv,54,680,政治竞选活动可以通过电子邮件与支持者沟通。
raw_statements/email_statements_zh.csv,54,1821,政治竞选活动可以通过电子邮件与支持者沟通。
raw_statements/email_statements_zh.csv,54,2062,政治竞选活动可以通过电子邮件与支持者沟通。
raw_statements/email_statements_zh.csv,55,488,政治竞选活动往往依赖基层的支持。
raw_statements/email_statements_zh.csv,55,579,政治竞选活动往往依赖基层的支持。
raw_statements/email_statements_zh.csv,56,2802,政治竞选活动有时会提供商品以换取捐款。
raw_statements/email_statements_zh.csv,56,3423,政治竞选活动有时会提供商品以换取捐款。
raw_statements/email_statements_zh.csv,57,1841,政治竞选活动经常使用电子邮件与支持者沟通。
raw_statements/email_statements_zh.csv,57,2674,政治竞选活动经常使用电子邮件与支持者沟通。
raw_statements/email_statements_zh.csv,58,110,政治竞选活动经常要求捐款。
raw_statements/email_statements_zh.csv,58,304,政治竞选活动经常要求捐款。
raw_statements/email_statements_zh.csv,58,523,政治竞选活动经常要求捐款。
raw_statements/email_statements_zh.csv,58,546,政治竞选活动经常要求捐款。
raw_statements/email_statements_zh.csv,58,2172,政治竞选活动经常要求捐款。
raw_statements/email_statements_zh.csv,59,40,政治竞选活动经常要求捐款以支持他们的努力。
raw_statements/email_statements_zh.csv,59,425,政治竞选活动经常要求捐款以支持他们的努力。
raw_statements/email_statements_zh.csv,59,4188,政治竞选活动经常要求捐款以支持他们的努力。
raw_statements/email_statements_zh.csv,60,20,政治竞选活动经常要求捐款来资助其活动。
raw_statements/email_statements_zh.csv,60,845,政治竞选活动经常要求捐款来资助其活动。
raw_statements/email_statements_zh.csv,60,1965,政治竞选活动经常要求捐款来资助其活动。
raw_statements/email_statements_zh.csv,61,622,政治竞选活动经常要求支持者捐款。
raw_statements/email_statements_zh.csv,61,661,政治竞选活动经常要求支持者捐款。
raw_statements/email_statements_zh.csv,61,1603,政治竞选活动经常要求支持者捐款。
raw_statements/email_statements_zh.csv,61,3342,政治竞选活动经常要求支持者捐款。
raw_statements/email_statements_zh.csv,62,1571,政治竞选活动经常通过电子邮件与支持者沟通。
raw_statements/email_statements_zh.csv,62,1775,政治竞选活动经常通过电子邮件与支持者沟通。
raw_statements/email_statements_zh.csv,62,1835,政治竞选活动经常通过电子邮件与支持者沟通。
raw_statements/email_statements_zh.csv,62,2370,政治竞选活动经常通过电子邮件与支持者沟通。
raw_statements/email_statements_zh.csv,63,2029,政治竞选活动经常通过电子邮件要求捐款。
raw_statements/email_statements_zh.csv,63,2093,政治竞选活动经常通过电子邮件要求捐款。
raw_statements/email_statements_zh.csv,64,564,政治竞选活动通常依赖于个人的捐款。
raw_statements/email_statements_zh.csv,64,3329,政治竞选活动通常依赖于个人的捐款。
raw_statements/email_statements_zh.csv,65,2825,政治竞选的势头可以影响选举结果。
raw_statements/email_statements_zh.csv,65,3179,政治竞选的势头可以影响选举结果。
raw_statements/email_statements_zh.csv,66,445,教师、教授和医生可以为政治竞选活动捐款。
