id,name,available,createdAt,updatedAt,statementId
47519,opinion,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7920
47520,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7920
47521,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7921
47522,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7921
47523,figure_of_speech,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7921
47524,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7921
47525,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7921
47526,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7921
47527,behavior,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7922
47528,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7922
47529,figure_of_speech,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7922
47530,judgment,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7922
47531,opinion,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7922
47532,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7922
47533,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7923
47534,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7923
47535,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7923
47536,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7923
47537,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7923
47538,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7923
47539,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7924
47540,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7924
47541,figure_of_speech,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7924
47542,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7924
47543,opinion,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7924
47544,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7924
47545,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7925
47546,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7925
47547,figure_of_speech,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7925
47548,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7925
47549,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7925
47550,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7925
47551,behavior,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7926
47552,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7926
47553,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7926
47554,judgment,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7926
47555,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7926
47556,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7926
47557,behavior,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7927
47558,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7927
47559,figure_of_speech,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7927
47560,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7927
47561,opinion,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7927
47562,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7927
47563,behavior,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7928
47564,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7928
47565,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7928
47566,judgment,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7928
47567,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7928
47568,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7928
47569,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7929
47570,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7929
47571,figure_of_speech,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7929
47572,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7929
47573,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7929
47574,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7929
47575,behavior,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7930
47576,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7930
47577,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7930
47578,judgment,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7930
47579,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7930
47580,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7930
47581,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7931
47582,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7931
47583,figure_of_speech,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7931
47584,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7931
47585,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7931
47586,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7931
47587,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7932
47588,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7932
47589,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7932
47590,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7932
47591,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7932
47592,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7932
47593,behavior,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7933
47594,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7933
47595,figure_of_speech,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7933
47596,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7933
47597,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7933
47598,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7933
47599,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7934
47600,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7934
47601,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7934
47602,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7934
47603,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7934
47604,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7934
47605,behavior,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7935
47606,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7935
47607,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7935
47608,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7935
47609,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7935
47610,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7935
47611,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7936
47612,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7936
47613,figure_of_speech,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7936
47614,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7936
47615,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7936
47616,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7936
47617,behavior,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7937
47618,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7937
47619,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7937
47620,judgment,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7937
47621,opinion,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7937
47622,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7937
47623,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7938
47624,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7938
47625,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7938
47626,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7938
47627,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7938
47628,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7938
47629,behavior,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7939
47630,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7939
47631,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7939
47632,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7939
47633,opinion,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7939
47634,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7939
47635,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7940
47636,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7940
47637,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7940
47638,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7940
47639,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7940
47640,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7940
47641,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7941
47642,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7941
47643,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7941
47644,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7941
47645,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7941
47646,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7941
47647,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7942
47648,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7942
47649,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7942
47650,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7942
47651,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7942
47652,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7942
47653,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7943
47654,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7943
47655,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7943
47656,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7943
47657,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7943
47658,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7943
47659,behavior,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7944
47660,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7944
47661,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7944
47662,judgment,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7944
47663,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7944
47664,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7944
47665,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7945
47666,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7945
47667,figure_of_speech,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7945
47668,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7945
47669,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7945
47670,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7945
47671,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7946
47672,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7946
47673,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7946
47674,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7946
47675,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7946
47676,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7946
47677,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7947
47678,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7947
47679,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7947
47680,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7947
47681,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7947
47682,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7947
47683,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7948
47684,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7948
47685,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7948
47686,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7948
47687,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7948
47688,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7948
47689,behavior,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7949
47690,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7949
47691,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7949
47692,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7949
47693,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7949
47694,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7949
47695,behavior,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7950
47696,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7950
47697,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7950
47698,judgment,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7950
47699,opinion,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7950
47700,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7950
47701,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7951
47702,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7951
47703,figure_of_speech,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7951
47704,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7951
47705,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7951
47706,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7951
47707,behavior,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7952
47708,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7952
47709,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7952
47710,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7952
47711,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7952
47712,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7952
47713,behavior,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7953
47714,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7953
47715,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7953
47716,judgment,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7953
47717,opinion,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7953
47718,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7953
47719,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7954
47720,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7954
47721,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7954
47722,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7954
47723,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7954
47724,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7954
47725,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7955
47726,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7955
47727,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7955
47728,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7955
47729,opinion,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7955
47730,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7955
47731,behavior,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7956
47732,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7956
47733,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7956
47734,judgment,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7956
47735,opinion,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7956
47736,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7956
47737,behavior,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7957
47738,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7957
47739,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7957
47740,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7957
47741,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7957
47742,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7957
47743,behavior,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7958
47744,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7958
47745,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7958
47746,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7958
47747,opinion,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7958
47748,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7958
47749,behavior,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7959
47750,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7959
47751,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7959
47752,judgment,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7959
47753,opinion,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7959
47754,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7959
47755,behavior,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7960
47756,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7960
47757,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7960
47758,judgment,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7960
47759,opinion,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7960
47760,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7960
47761,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7961
47762,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7961
47763,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7961
47764,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7961
47765,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7961
47766,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7961
47767,behavior,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7962
47768,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7962
47769,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7962
47770,judgment,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7962
47771,opinion,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7962
47772,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7962
47773,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7963
47774,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7963
47775,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7963
47776,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7963
47777,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7963
47778,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7963
47779,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7964
47780,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7964
47781,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7964
47782,judgment,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7964
47783,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7964
47784,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7964
47785,behavior,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7965
47786,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7965
47787,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7965
47788,judgment,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7965
47789,opinion,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7965
47790,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7965
47791,behavior,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7966
47792,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7966
47793,figure_of_speech,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7966
47794,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7966
47795,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7966
47796,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7966
47797,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7967
47798,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7967
47799,figure_of_speech,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7967
47800,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7967
47801,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7967
47802,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7967
47803,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7968
47804,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7968
47805,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7968
47806,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7968
47807,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7968
47808,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7968
47809,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7969
47810,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7969
47811,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7969
47812,judgment,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7969
47813,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7969
47814,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7969
47815,behavior,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7970
47816,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7970
47817,figure_of_speech,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7970
47818,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7970
47819,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7970
47820,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7970
47821,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7971
47822,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7971
47823,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7971
47824,judgment,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7971
47825,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7971
47826,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7971
47827,behavior,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7972
47828,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7972
47829,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7972
47830,judgment,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7972
47831,opinion,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7972
47832,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7972
47833,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7973
47834,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7973
47835,figure_of_speech,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7973
47836,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7973
47837,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7973
47838,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7973
47839,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7974
47840,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7974
47841,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7974
47842,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7974
47843,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7974
47844,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7974
47845,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7975
47846,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7975
47847,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7975
47848,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7975
47849,opinion,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7975
47850,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7975
47851,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7976
47852,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7976
47853,figure_of_speech,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7976
47854,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7976
47855,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7976
47856,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7976
47857,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7977
47858,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7977
47859,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7977
47860,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7977
47861,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7977
47862,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7977
47863,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7978
47864,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7978
47865,figure_of_speech,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7978
47866,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7978
47867,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7978
47868,reasoning,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7978
47869,behavior,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7979
47870,everyday,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7979
47871,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7979
47872,judgment,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7979
47873,opinion,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7979
47874,reasoning,1,2023-04-08 12:23:31,2023-04-08 12:23:31,7979
47875,behavior,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7980
47876,everyday,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7980
47877,figure_of_speech,0,2023-04-08 12:23:31,2023-04-08 12:23:31,7980
