statement,elicitation,committer
Algo que encuentras en una casa son muebles.,Amazon Translate,Amir
Algo que encuentras en la cárcel son criminales.,Amazon Translate,Amir
Algo que encuentras en el espacio es la luna.,Amazon Translate,Amir
Algo que encuentras en el armario es ropa.,Amazon Translate,Amir
Algo que encuentras en el tarro es mantequilla de cacahuete.,Amazon Translate,Amir
Algo que encuentras en la cocina es un fregadero.,Amazon Translate,Amir
Algo que encuentras en el periódico es publicidad.,Amazon Translate,Amir
Algo que encuentras en la nevera es mantequilla.,Amazon Translate,Amir
Algo que encuentras en la nevera es comida.,Amazon Translate,Amir
Algo que encuentras en el interior no está en el exterior.,Amazon Translate,Amir
Algo que encuentras en un escritorio son libros.,Amazon Translate,Amir
Algo que encuentras en una mesa es un mantel.,Amazon Translate,Amir
Algo que encuentras en la televisión son los programas.,Amazon Translate,Amir
Algo que encuentras en la nevera es leche.,Amazon Translate,Amir
Algo que encuentras en la mesa es un plato.,Amazon Translate,Amir
Algo que encuentras en tu escritorio es un teléfono.,Amazon Translate,Amir
Algo que encuentras en tu dedo es un anillo.,Amazon Translate,Amir
Algo que podrías hacer mientras asistes a la escuela es aprender.,Amazon Translate,Amir
Algo que podrías hacer mientras te comprometes a memorizar es repetir algo.,Amazon Translate,Amir
Algo que puede hacer mientras conduce al trabajo es escuchar la radio.,Amazon Translate,Amir
Algo que puedes hacer mientras pescas es cebar un anzuelo.,Amazon Translate,Amir
Algo que podrías hacer mientras recoges energía para mañana es dormir.,Amazon Translate,Amir
Algo que podrías hacer mientras consigues un trabajo es hacer una entrevista.,Amazon Translate,Amir
Algo que puedes hacer mientras te vas a dormir es cepillarte los dientes.,Amazon Translate,Amir
Algo que puedes hacer mientras besas a alguien es cerrar los ojos.,Amazon Translate,Amir
Algo que puedes hacer mientras enciendes un fuego es encender una cerilla.,Amazon Translate,Amir
Algo que puedes hacer mientras escuchas música es bailar.,Amazon Translate,Amir
Algo que puedes hacer mientras tocas la guitarra es cantar.,Amazon Translate,Amir
Algo que puedes hacer mientras juegas al baloncesto es sumar puntos.,Amazon Translate,Amir
Algo que puedes hacer mientras juegas al tenis es golpear la pelota.,Amazon Translate,Amir
Algo que puedes hacer mientras te duchas es lavarte el cabello.,Amazon Translate,Amir
Algo que podrías hacer mientras lavas tu auto es mojarse.,Amazon Translate,Amir
Algo que debes hacer antes de comprar comida es ir a la tienda.,Amazon Translate,Amir
Algo que debes hacer antes de cruzar la calle es mirar a ambos lados.,Amazon Translate,Amir
Algo que debes hacer antes de divorciarte es casarte.,Amazon Translate,Amir
Algo que debes hacer antes de salir a conducir es subirte al auto.,Amazon Translate,Amir
Algo que debes hacer antes de irte a dormir es apagar la luz.,Amazon Translate,Amir
Algo que debes hacer antes de irte a dormir es apagar las luces.,Amazon Translate,Amir
Algo que debe hacer antes de hacerse un examen es consultar a un médico.,Amazon Translate,Amir
Algo que debes hacer antes de reproducirse es encontrar pareja.,Amazon Translate,Amir
Algo que debes hacer antes de hacer mandados es hacer una lista.,Amazon Translate,Amir
Algo que tienes que hacer antes de ver a una banda es comprar entradas.,Amazon Translate,Amir
Algo que debes hacer antes de ver arte es ir a un museo.,Amazon Translate,Amir
Hay que investigar antes de escribir un trabajo final.,Amazon Translate,Amir
"A veces, se declara una guerra y no viene nadie.",Amazon Translate,Amir
Charlar con amigos a menudo provoca risas.,Amazon Translate,Amir
El acto de examinar algo a veces puede alterarlo.,Amazon Translate,Amir
El ejercicio con frecuencia provoca sudoración.,Amazon Translate,Amir
Hay momentos en los que encuentras a Dios.,Amazon Translate,Amir
Cortarse el cabello generalmente resulta en un cabello más corto.,Amazon Translate,Amir
Matar puede provocar sentimientos de culpa.,Amazon Translate,Amir
Infligir daño a alguien puede resultar en encarcelamiento.,Amazon Translate,Amir
"La vida a veces te puede presentar circunstancias difíciles, pero nunca pierdas la fe.",Amazon Translate,Amir
Vivir la vida a menudo puede conducir a la felicidad.,Amazon Translate,Amir
Hacer llamadas telefónicas a veces puede resultar molesto.,Amazon Translate,Amir
Conocer gente nueva puede conducir a la formación de nuevas amistades.,Amazon Translate,Amir
Abrir un regalo a veces puede resultar sorprendente.,Amazon Translate,Amir
La relajación a menudo lleva al sueño.,Amazon Translate,Amir
"A veces, vale la pena ver el contenido de las redes sociales.",Amazon Translate,Amir
"A veces, la mejor respuesta es una respuesta instintiva que no requiere mucha reflexión.",Amazon Translate,Amir
Caminar bajo la lluvia a veces puede provocar que se moje.,Amazon Translate,Amir
"Cuando alguien está ausente, puede parecer que el mundo entero está despoblado.",Amazon Translate,Amir
El trabajo a menudo puede provocar estrés.,Amazon Translate,Amir
Los sonidos se producen incluso si no se escuchan.,Amazon Translate,Amir
Carolina del Sur aporta muchas ideas geniales al Congreso.,Amazon Translate,Amir
Carolina del Sur necesita recuperar su impulso.,Amazon Translate,Amir
Habla bien de tu amigo y olvídate de mencionar a tu enemigo.,Amazon Translate,Amir
"El discurso puede ser un reflejo del pensamiento interno, mientras que el diálogo interno puede manifestarse en el discurso.",Amazon Translate,Amir
El discurso fue dado a la humanidad como un medio para ocultar sus pensamientos.,Amazon Translate,Amir
Los clubes deportivos deben ser estrictos con los fanáticos irrespetuosos.,Amazon Translate,Amir
Los eventos deportivos deben llevarse a cabo sin máscara para garantizar la salud de los atletas.,Amazon Translate,Amir
"En un trabajo nuevo, es inapropiado insultar a su gerente anterior.",Amazon Translate,Amir
"Al iniciar un nuevo trabajo, las personas generalmente se comportan de acuerdo con las expectativas del trabajo.",Amazon Translate,Amir
Las leyes estatales deben fomentar la diversidad de sus residentes.,Amazon Translate,Amir
Los estados que se enfrentan al cambio climático deberían recibir más apoyo del gobierno federal.,Amazon Translate,Amir
Las restricciones pandémicas deben flexibilizarse una vez que se haya vacunado a un número suficiente de personas.,Amazon Translate,Amir
Mantener la distancia es un método pragmático para prevenir la propagación de enfermedades.,Amazon Translate,Amir
Mantenerse moderado y equilibrado a menudo garantiza el éxito.,Amazon Translate,Amir
"Al pisar el excremento de un perro, uno debe limpiar inmediatamente su zapato.",Amazon Translate,Amir
Steve Daines presenta algunas buenas ideas.,Amazon Translate,Amir
Steve Daines es un habitante de Montana que antepone los intereses de Montana.,Amazon Translate,Amir
Steve se compromete a ayudar a la gente de Montana.,Amazon Translate,Amir
La posesión de bienes robados a menudo conduce a la vergüenza y la desgracia.,Amazon Translate,Amir
La implementación de leyes de armas sólidas tiene sentido.,Amazon Translate,Amir
Endurecer las leyes sobre armas puede salvar la vida de las personas.,Amazon Translate,Amir
Los estudiantes que asisten a una clase universitaria no suelen usar trajes de baño.,Amazon Translate,Amir
El estilo es una forma sencilla de expresar ideas complejas.,Amazon Translate,Amir
"La forma más elevada de éxito exige paz mental, disfrute y felicidad que solo llegan a quienes aman su trabajo.",Amazon Translate,Amir
"El éxito implica sentir pasión por lo que haces, darte cuenta de que es necesario trabajar duro y tener un claro sentido de propósito.",Amazon Translate,Amir
El éxito suele encontrar a quienes están demasiado ocupados como para buscarlo activamente.,Amazon Translate,Amir
"El sol es necesario para la existencia de todos los seres vivos, así que disfrútalo.",Amazon Translate,Amir
El sol sale por el este.,Amazon Translate,Amir
Apoyo la financiación total del Fondo de Conservación de Tierras y Aguas.,Amazon Translate,Amir
"El apoyo, cuando proviene de un buen corazón, puede ser de gran ayuda.",Amazon Translate,Amir
El apoyo siempre es bienvenido cuando es necesario.,Amazon Translate,Amir
Estoy a favor de la matrícula universitaria estatal para nuestros soñadores de la escuela secundaria de Tennessee.,Amazon Translate,Amir
Apoyo las reformas que mejorarían la vida de millones de estadounidenses.,Amazon Translate,Amir
Susan Collins no es la líder que se presenta a sí misma.,Amazon Translate,Amir
Susan entiende los deseos de la gente común y trabaja para cumplirlos.,Amazon Translate,Amir
El tacto en la audacia consiste en saber hasta dónde podemos superar los límites.,Amazon Translate,Amir
El tacto es la habilidad de demostrar algo sin crear un enemigo.,Amazon Translate,Amir
Toma solo lo que necesites y deja la tierra como la encontraste.,Amazon Translate,Amir
Cuida especialmente tus dientes para evitar que la púa del higienista dental se convierta en tu peor enemigo.,Amazon Translate,Amir
No aprovechar una oportunidad se traduce en desperdiciarla.,Amazon Translate,Amir
"El talento no es más que un interés perseguido; en otras palabras, cualquier cosa que practiques, la puedes hacer.",Amazon Translate,Amir
"Compruebe siempre, incluso un puente de piedra, antes de cruzarlo.",Amazon Translate,Amir
La recaudación de impuestos debe considerar la depreciación de los vehículos.,Amazon Translate,Amir
El gobierno no debe despilfarrar los impuestos.,Amazon Translate,Amir
Los maestros desempeñan un papel vital en nuestra sociedad y merecen más de lo que reciben actualmente.,Amazon Translate,Amir
Enseñar a los niños a usar la tecnología de manera responsable y a hacer frente a los peligros del mundo en línea promueve una cultura de ciudadanía digital.,Amazon Translate,Amir
Enseñar a las mujeres a defenderse no es una norma social.,Amazon Translate,Amir
El trabajo en equipo demuestra su valía cuando se ejecuta bien.,Amazon Translate,Amir
"La tecnología puede ayudar u obstaculizar tu productividad, así que úsala con prudencia.",Amazon Translate,Amir
Los problemas técnicos a menudo pueden ser una molestia importante.,Amazon Translate,Amir
La tecnología avanza con el tiempo.,Amazon Translate,Amir
La tecnología evoluciona continuamente.,Amazon Translate,Amir
La tecnología y la ciencia aplicada pueden prolongar nuestras vidas y resolver los problemas complejos que encontremos.,Amazon Translate,Amir
Las ciencias y la tecnología aplicadas nos ayudarán a mitigar los efectos del cambio climático en el futuro.,Amazon Translate,Amir
"Si bien la tecnología puede mejorar la vida, es crucial saber que tiene sus limitaciones y posibles perjuicios.",Amazon Translate,Amir
La tecnología puede ser una ayuda poderosa.,Amazon Translate,Amir
La tecnología puede aumentar nuestra eficiencia.,Amazon Translate,Amir
La tecnología puede simplificar muchas tareas complejas.,Amazon Translate,Amir
"Sin los humanos, la tecnología es inútil.",Amazon Translate,Amir
La tecnología ha fomentado un mundo carente de comunicación humana.,Amazon Translate,Amir
"Si bien la tecnología ha mejorado significativamente nuestro estilo de vida, corremos el riesgo de perder nuestra humanidad.",Amazon Translate,Amir
La puntuación en ciencia e inteligencia permite que la tecnología mejore tanto el final como el comienzo de la vida.,Amazon Translate,Amir
El progreso de la tecnología es exponencial.,Amazon Translate,Amir
La tecnología es un componente crucial del campo de la educación STEM.,Amazon Translate,Amir
La tecnología es beneficiosa.,Amazon Translate,Amir
El papel de la tecnología es simplificar nuestras vidas.,Amazon Translate,Amir
Diez multiplicado por diez es igual a cien.,Amazon Translate,Amir
Multiplicar algo por diez da el mismo resultado que sumar diez de ese algo.,Amazon Translate,Amir
La Asamblea General de Tennessee aprobó un presupuesto encomiable este año.,Amazon Translate,Amir
"Pon a prueba tus ideas, sigue la evidencia y recuerda que puedes estar equivocado.",Amazon Translate,Amir
Los tejanos saben qué es lo mejor para ellos.,Amazon Translate,Amir
Gracias por tratar este tema con seriedad.,Amazon Translate,Amir
Gracias por considerar mi solicitud.,Amazon Translate,Amir
Agradezco su continuo apoyo.,Amazon Translate,Amir
Me gustaría extender mi agradecimiento a todos los que asistieron a nuestros eventos en los condados de Berks y Chester esta semana.,Amazon Translate,Amir
Gracias por estar con nosotros en el lado correcto de la historia.,Amazon Translate,Amir
"Ese hombre es un hombre exitoso que ha vivido bien, se ha reído a menudo y ha amado mucho.",Amazon Translate,Amir
Lo que es obvio no necesita ser explicado.,Amazon Translate,Amir
"Por eso, en el Congreso, siempre defenderá los intereses especiales y luchará por los trabajadores.",Amazon Translate,Amir
Por eso los demócratas están recaudando millones para gastarlos en nuestra contra.,Amazon Translate,Amir
El gobierno estadounidense debe responder a la crisis de la violencia armada.,Amazon Translate,Amir
El pueblo estadounidense se merece algo mejor que un político.,Amazon Translate,Amir
El pueblo estadounidense tiene muchas buenas cualidades.,Amazon Translate,Amir
El pueblo estadounidense sabe lo que es mejor para ellos.,Amazon Translate,Amir
La respuesta a muchos problemas se puede resolver con conocimientos matemáticos básicos.,Amazon Translate,Amir
Los principios básicos de la religión son universales.,Amazon Translate,Amir
Las mejores respuestas a nuestros problemas son bipartidistas.,Amazon Translate,Amir
El mejor color del mundo es el que te queda bien.,Amazon Translate,Amir
El mejor resultado para los recursos ciudadanos es el acceso para todos.,Amazon Translate,Amir
"Los mejores médicos son el Dr. Diet, el Dr. Quiet y el Dr. Merryman.",Amazon Translate,Amir
Las mejores soluciones son las que funcionan y se pueden implementar.,Amazon Translate,Amir
Lo mejor del futuro es que llega un día a la vez.,Amazon Translate,Amir
La mejor manera de pensar se ha hecho en soledad.,Amazon Translate,Amir
La mejor manera de conocer a Dios es amar muchas cosas.,Amazon Translate,Amir
"La Biblia no está escrita por Dios sino por el hombre, y ya ha sido traducida muchas veces.",Amazon Translate,Amir
La Biblia es la gran crónica familiar de los judíos.,Amazon Translate,Amir
La administración de Biden debe detener los cruces ilegales para proteger la frontera.,Amazon Translate,Amir
El proyecto de ley se sumará a la mala economía.,Amazon Translate,Amir
La Junta Electoral está involucrada en un escándalo electoral que interrumpirá las elecciones.,Amazon Translate,Amir
El cuerpo no puede funcionar correctamente sin un descanso adecuado.,Amazon Translate,Amir
El carpintero que fabrica ataúdes espera que los hombres mueran pronto. El carpintero no tiene sentimientos de odio hacia los demás; solo quiere sacar provecho de su muerte.,Amazon Translate,Amir
El presidente es una amenaza para la seguridad.,Amazon Translate,Amir
"El encanto de la historia y su enigmática lección consiste en el hecho de que de una época a otra nada cambia y, sin embargo, todo es completamente diferente.",Amazon Translate,Amir
El choque de ideas hace brotar la chispa de la verdad.,Amazon Translate,Amir
"Los clásicos son solo literatura primitiva. Pertenecen a la misma clase que la maquinaria primitiva, la música primitiva y la medicina primitiva.",Amazon Translate,Amir
El clima es un problema urgente que debe abordarse.,Amazon Translate,Amir
El déficit de sentido común parece implicar una falta de sintonía intuitiva.,Amazon Translate,Amir
La combinación de la religión y Dios ha sido condenatoria para la humanidad.,Amazon Translate,Amir
Las restricciones del coronavirus no son consistentes.,Amazon Translate,Amir
"Los consejos de los viejos, como el sol de invierno, brillan pero no dan calor.",Amazon Translate,Amir
"El impacto cultural de los teléfonos inteligentes afecta a los empleos, la atención médica, la educación, la seguridad, la comunicación y nuestra vida personal.",Amazon Translate,Amir
Los demócratas no pueden dejar que la vida continúe.,Amazon Translate,Amir
La profundidad con la que dominas lo básico influye en lo bien que comprendes todo lo que aprendes después de eso.,Amazon Translate,Amir
La diferencia entre estilo y moda es la calidad.,Amazon Translate,Amir
"La brecha digital, impulsada por las disparidades en el acceso a la tecnología para los estudiantes de preescolar a 12 años, separa a los expertos en tecnología de los analfabetos tecnológicos.",Amazon Translate,Amir
El deber de la educación es descubrir en qué es buena cada persona.,Amazon Translate,Amir
"La Tierra es una esfera, y si empiezo a caminar en una dirección, acabaré donde empecé.",Amazon Translate,Amir
La Tierra cambia constantemente.,Amazon Translate,Amir
La Tierra no es plana.,Amazon Translate,Amir
La Tierra no es el centro del universo.,Amazon Translate,Amir
La Tierra es esférica.,Amazon Translate,Amir
El núcleo de la Tierra está caliente.,Amazon Translate,Amir
La forma más fácil y eficaz de evitar ser víctima de un robo de automóvil es cerrar las puertas del automóvil con llave.,Amazon Translate,Amir
El efecto de comprar una cerveza es emborracharse.,Amazon Translate,Amir
El efecto de cruzar la calle es que llegas al otro lado.,Amazon Translate,Amir
El efecto de la caída es hacer daño.,Amazon Translate,Amir
El efecto de tirarse pedos es un mal olor.,Amazon Translate,Amir
El efecto de salir a correr es sudar.,Amazon Translate,Amir
El efecto de ir a una lavandería es tener ropa limpia.,Amazon Translate,Amir
El efecto de ir a una obra de teatro es entretenerse.,Amazon Translate,Amir
El efecto de ir a cortarse el pelo es que tu cabello será más corto.,Amazon Translate,Amir
El efecto de abrir un regalo es sorprendente.,Amazon Translate,Amir
El efecto de jugar un juego con tus amigos es divertido.,Amazon Translate,Amir
El efecto de jugar es divertido.,Amazon Translate,Amir
El efecto de leer una revista es aprender.,Amazon Translate,Amir
El efecto de correr una maratón es el agotamiento.,Amazon Translate,Amir
El efecto del tabaquismo es el cáncer de pulmón.,Amazon Translate,Amir
El efecto de estudiar es aprender.,Amazon Translate,Amir
El efecto de caminar es el ejercicio.,Amazon Translate,Amir
Toda la máquina liberal de hacer dinero es falsa.,Amazon Translate,Amir
La UE no debe obligar al Reino Unido a tratar partes de su territorio como países separados.,Amazon Translate,Amir
Los exploradores de la década de 1400 tenían un acceso limitado a la geografía y los lugares reales.,Amazon Translate,Amir
El gobierno federal tiene la responsabilidad de velar por los intereses de los estados individuales.,Amazon Translate,Amir
El gobierno federal no debería emplear a muchos trabajadores no esenciales.,Amazon Translate,Amir
"El primer requisito de una civilización es la justicia, que es la garantía de que una ley, una vez promulgada, no se infringirá en favor de un individuo.",Amazon Translate,Amir
La primera regla de la magia: levántate.,Amazon Translate,Amir
Lo primero que haces cuando avanzas a la batalla es generar adrenalina.,Amazon Translate,Amir
Lo primero que haces cuando estás de acuerdo con alguien es asentir con la cabeza.,Amazon Translate,Amir
Lo primero que debe hacer cuando solicita un empleo es llenar una solicitud.,Amazon Translate,Amir
Lo primero que haces cuando naces es llorar.,Amazon Translate,Amir
Lo primero que haces cuando asistes a una conferencia es buscar un asiento.,Amazon Translate,Amir
Lo primero que haces cuando asistes a una conferencia es sentarte.,Amazon Translate,Amir
Lo primero que haces cuando asistes a una reunión es saludar a todos los presentes.,Amazon Translate,Amir
Lo primero que haces cuando asistes a una reunión es sentarte.,Amazon Translate,Amir
Lo primero que haces al hornear una tarta es precalentar el horno.,Amazon Translate,Amir
Lo primero que haces cuando chateas con amigos es saludar.,Amazon Translate,Amir
Lo primero que haces cuando limpias tu ropa es meterla en la lavadora.,Amazon Translate,Amir
Lo primero que haces cuando consuelas a un amigo es abrazarlo.,Amazon Translate,Amir
Lo primero que haces cuando cocinas es lavarte las manos.,Amazon Translate,Amir
Lo primero que haces cuando disminuyes tu propio hambre es comer.,Amazon Translate,Amir
Lo primero que haces cuando haces las tareas del hogar es limpiar.,Amazon Translate,Amir
Lo primero que hace cuando conduce un automóvil es ajustar su asiento.,Amazon Translate,Amir
Lo primero que haces cuando conduces un coche es girar la llave.,Amazon Translate,Amir
Lo primero que haces cuando conduces al trabajo es subirte al coche.,Amazon Translate,Amir
Lo primero que haces cuando conduces tu coche es subirte al coche.,Amazon Translate,Amir
Lo primero que hace cuando conduce su automóvil es subirse a su automóvil.,Amazon Translate,Amir
Lo primero que haces cuando comes una manzana es lavarla.,Amazon Translate,Amir
Lo primero que haces cuando examinas una cosa es mirarla.,Amazon Translate,Amir
Lo primero que haces cuando haces ejercicio es estirarte.,Amazon Translate,Amir
Lo primero que haces cuando expresas lo divertido que es algo es reírte.,Amazon Translate,Amir
Lo primero que haces cuando coqueteas es hacer contacto visual.,Amazon Translate,Amir
Lo primero que haces cuando accedes a la web es revisar el correo electrónico.,Amazon Translate,Amir
Lo primero que haces cuando sales a correr es calentarte.,Amazon Translate,Amir
Lo primero que haces cuando vas a cortarte el pelo es elegir un peinado.,Amazon Translate,Amir
Lo primero que debe hacer cuando se hace un chequeo es programar una cita con el médico.,Amazon Translate,Amir
Lo primero que debe hacer cuando tiene un ataque de asma es usar el inhalador.,Amazon Translate,Amir
Lo primero que haces cuando tienes amigos es darles la bienvenida.,Amazon Translate,Amir
Lo primero que haces cuando saltas la cuerda es coger una cuerda.,Amazon Translate,Amir
Lo primero que haces cuando vives es nacer.,Amazon Translate,Amir
Lo primero que haces cuando miras a través de un telescopio es enfocarlo.,Amazon Translate,Amir
Lo primero que haces cuando haces una llamada telefónica es marcar un número.,Amazon Translate,Amir
Lo primero que haces cuando haces pan es reunir los ingredientes.,Amazon Translate,Amir
Lo primero que haces cuando te encuentras con un amigo es saludarlo.,Amazon Translate,Amir
Lo primero que haces cuando conoces gente es saludarla.,Amazon Translate,Amir
Lo primero que haces cuando conoces gente es presentarte.,Amazon Translate,Amir
Lo primero que haces cuando pintas una casa es comprar pintura.,Amazon Translate,Amir
Lo primero que haces cuando pintas una casa es elegir el color.,Amazon Translate,Amir
Lo primero que haces cuando tocas una guitarra es cogerla.,Amazon Translate,Amir
Lo primero que haces cuando lees es abrir el libro.,Amazon Translate,Amir
Lo primero que haces cuando lees el periódico es leer los titulares.,Amazon Translate,Amir
Lo primero que haces cuando patinas es ponerte los patines.,Amazon Translate,Amir
Lo primero que haces cuando patinas es ponerte unos patines.,Amazon Translate,Amir
Lo primero que haces cuando duermes es cerrar los ojos.,Amazon Translate,Amir
Lo primero que haces cuando navegas por la web es encender tu ordenador.,Amazon Translate,Amir
Lo primero que haces cuando hablas con alguien es abrir la boca.,Amazon Translate,Amir
Lo primero que haces cuando enseñas a otras personas es llamar su atención.,Amazon Translate,Amir
Lo primero que haces cuando viajas es hacer las maletas.,Amazon Translate,Amir
Lo primero que haces cuando usas una calculadora es encenderla.,Amazon Translate,Amir
Lo primero que haces cuando te levantas es abrir los ojos.,Amazon Translate,Amir
Lo primero que haces cuando lavas la ropa es meterla en una lavadora.,Amazon Translate,Amir
Lo primero que haces cuando ves una película es sentarte.,Amazon Translate,Amir
Lo primero que haces cuando lees es abrir un libro.,Amazon Translate,Amir
Lo primero que haces cuando trabajas es revisar tu correo electrónico.,Amazon Translate,Amir
Lo primero que haces cuando escribes es pensar.,Amazon Translate,Amir
El objetivo sigue siendo garantizar la seguridad pública y mantener una economía fuerte y sólida.,Amazon Translate,Amir
Los dioses están contentos.,Amazon Translate,Amir
El Partido Republicano se ha vuelto demasiado partidista para votar responsablemente.,Amazon Translate,Amir
El Partido Republicano se está alejando demasiado de los valores tradicionales.,Amazon Translate,Amir
El gobierno puede estar infringiendo nuestras libertades garantizadas durante la pandemia.,Amazon Translate,Amir
El gobierno no debería aumentar drásticamente la deuda nacional.,Amazon Translate,Amir
El gobernador y los demócratas están en contra de la idea popular de llevar a los Jays a jugar en PNC Park.,Amazon Translate,Amir
El gran hombre es aquel que aún conserva el corazón inocente de un niño.,Amazon Translate,Amir
La dificultad más importante de la pobreza es que tiende a ridiculizar a los hombres.,Amazon Translate,Amir
El mayor valor de una imagen es cuando nos obliga a darnos cuenta de lo que nunca esperábamos ver.,Amazon Translate,Amir
"La mano sufre en el trabajo, pero la boca debe comer.",Amazon Translate,Amir
El proyecto de ley sobre delitos de odio beneficiará a las personas en Georgia.,Amazon Translate,Amir
El sistema de salud puede ayudar a muchos estadounidenses que necesitan trabajo.,Amazon Translate,Amir
"El corazón de una persona ingrata es como la arena del desierto; se traga agua, pero no produce plantas.",Amazon Translate,Amir
"Cuanto mayor sea la elevación, más delgado será el aire.",Amazon Translate,Amir
"Cuanto más alto subes, más frío hace.",Amazon Translate,Amir
"Cuanto más alto subas, más frío se vuelve.",Amazon Translate,Amir
"La mayor recompensa por el esfuerzo de una persona no es lo que obtiene por ello, sino lo que se convierte con él.",Amazon Translate,Amir
"La santa pasión de la amistad es tan dulce, constante, leal y duradera que durará toda la vida si no se le pide que preste dinero.",Amazon Translate,Amir
La luna de miel no termina hasta que dejemos de reprimir nuestros bostezos.,Amazon Translate,Amir
"Los lugares más calurosos del infierno están reservados para quienes, en tiempos de gran crisis moral, mantienen su neutralidad.",Amazon Translate,Amir
El hambre a menudo resulta en el deseo de almorzar.,Amazon Translate,Amir
Internet se inventó en los últimos 100 años.,Amazon Translate,Amir
El iPhone 13 es la última serie de iPhone de Apple.,Amazon Translate,Amir
El oleoducto Keystone XL no debe cancelarse.,Amazon Translate,Amir
La escalera del éxito nunca está abarrotada en la cima.,Amazon Translate,Amir
"Cuanto mayor sea el tamaño de la muestra, más preciso será el promedio de los números.",Amazon Translate,Amir
Lo último que haces cuando solicitas un trabajo es una entrevista.,Amazon Translate,Amir
Lo último que haces cuando vas a un concierto de música clásica es aplaudir.,Amazon Translate,Amir
Lo último que haces cuando te bañas es secarte.,Amazon Translate,Amir
Lo último que haces cuando traes pescado a casa es comértelo.,Amazon Translate,Amir
Lo último que hace cuando compra una casa es firmar los papeles.,Amazon Translate,Amir
Lo último que haces cuando cambias tu apariencia es mirarte en un espejo.,Amazon Translate,Amir
Lo último que hace cuando mastica la comida es tragarla.,Amazon Translate,Amir
Lo último que haces cuando limpias es sacar la basura.,Amazon Translate,Amir
Lo último que haces cuando limpias tu ropa es guardarla.,Amazon Translate,Amir
Lo último que haces cuando limpias tu habitación es admirar tu trabajo.,Amazon Translate,Amir
Lo último que haces cuando haces algunos ejercicios es refrescarte.,Amazon Translate,Amir
Lo último que haces cuando bebes es tragar.,Amazon Translate,Amir
Lo último que haces cuando conduces tu coche es apagar el motor.,Amazon Translate,Amir
Lo último que haces cuando cenas es lavar los platos.,Amazon Translate,Amir
Lo último que haces cuando comes es tragar.,Amazon Translate,Amir
Lo último que hace cuando come es tragarse la comida.,Amazon Translate,Amir
Lo último que haces cuando te mojas es secarte.,Amazon Translate,Amir
Lo último que haces cuando vas a nadar es secarte.,Amazon Translate,Amir
Lo último que haces cuando entras en trance es perder el conocimiento.,Amazon Translate,Amir
Lo último que haces cuando te conectas a Internet es cerrar sesión.,Amazon Translate,Amir
Lo último que haces cuando subes al escenario es actuar.,Amazon Translate,Amir
Lo último que haces cuando vas a algún lugar es llegar allí.,Amazon Translate,Amir
Lo último que haces cuando asistes a una actuación es aplaudir.,Amazon Translate,Amir
Lo último que haces cuando te duchas es secarte.,Amazon Translate,Amir
Lo último que haces cuando escuchas música es apagar la radio.,Amazon Translate,Amir
Lo último que haces cuando tienes comezón es rascarte.,Amazon Translate,Amir
Lo último que haces cuando te unes al ejército es arrepentirte.,Amazon Translate,Amir
Lo último que haces cuando cometes un asesinato es ir a la cárcel.,Amazon Translate,Amir
Lo último que haces cuando matas a alguien es esconder el cuerpo.,Amazon Translate,Amir
Lo último que haces cuando sales de casa es cerrar la puerta.,Amazon Translate,Amir
Lo último que haces cuando escuchas la radio es apagarla.,Amazon Translate,Amir
Lo último que haces cuando escuchas la radio es apagarla.,Amazon Translate,Amir
Lo último que haces cuando vives es morir.,Amazon Translate,Amir
Lo último que hace cuando envía una carta por correo es ponerla en el buzón.,Amazon Translate,Amir
Lo último que haces cuando haces una llamada telefónica es colgar.,Amazon Translate,Amir
Lo último que haces cuando pintas un cuadro es colgarlo en la pared.,Amazon Translate,Amir
Lo último que haces cuando apruebas una clase es celebrar.,Amazon Translate,Amir
Lo último que hace cuando paga en efectivo es obtener un recibo.,Amazon Translate,Amir
Lo último que haces cuando actúas es inclinarte.,Amazon Translate,Amir
Lo último que haces cuando actúas es hacer una reverencia.,Amazon Translate,Amir
Lo último que haces cuando juegas al ajedrez es guardar las piezas.,Amazon Translate,Amir
Lo último que haces cuando juegas lacrosse es darte una ducha.,Amazon Translate,Amir
Lo último que haces cuando juegas al póker es cobrar tus fichas.,Amazon Translate,Amir
Lo último que haces cuando haces deporte es darte una ducha.,Amazon Translate,Amir
Lo último que haces cuando lees un libro es cerrarlo.,Amazon Translate,Amir
Lo último que hace cuando firma un contrato es fechar el contrato.,Amazon Translate,Amir
Lo último que haces cuando cantas es inclinarte.,Amazon Translate,Amir
Lo último que haces cuando socializas es despedirte.,Amazon Translate,Amir
Lo último que haces cuando enciendes una cerilla es apagarla.,Amazon Translate,Amir
Lo último que haces cuando nadas es secarte.,Amazon Translate,Amir
Lo último que haces cuando te bañas es secarte.,Amazon Translate,Amir
Lo último que haces cuando te duchas es secarte.,Amazon Translate,Amir
Lo último que haces cuando llevas el coche a pasear es aparcarlo.,Amazon Translate,Amir
Lo último que haces cuando hablas con alguien es despedirte.,Amazon Translate,Amir
Lo último que hace al orinar es tirar la cadena del inodoro.,Amazon Translate,Amir
Lo último que haces cuando ves las noticias de la noche es apagar la televisión.,Amazon Translate,Amir
Lo último que haces cuando ves la televisión es apagarla.,Amazon Translate,Amir
Lo último que haces cuando escribes es dejar el bolígrafo.,Amazon Translate,Amir
