statement,committer,elicitation
"Les arts martiaux favorisent la concentration, la discipline et le respect.",Amir,Amazon Translate
Les conventions constitutionnelles rédigent de nouveaux documents directeurs.,Amir,Amazon Translate
Les machines hydrauliques fonctionnent via des fluides sous pression.,Amir,Amazon Translate
La soustraction soustrait les plus petits nombres des plus grands.,Amir,Amazon Translate
Ohlone a toujours vécu le long de la côte centrale de la Californie.,Amir,Amazon Translate
La représentation proportionnelle répartit les sièges politiques de manière égale.,Amir,Amazon Translate
Les tiges de graphite conduisent efficacement l'électricité dans les batteries.,Amir,Amazon Translate
Les tremblements de terre libèrent de l'énergie sismique provoquant des mouvements du sol.,Amir,Amazon Translate
Les mentors favorisent la croissance des mentorés grâce à des expériences partagées.,Amir,Amazon Translate
L'éthique fondée sur des règles met l'accent sur le respect strict des principes.,Amir,Amazon Translate
Des pionniers mormons se sont installés dans la vallée du lac Salé en Utah.,Amir,Amazon Translate
Les chambres adoptent des projets de loi pour promulguer des lois.,Amir,Amazon Translate
Les voitures intelligentes intègrent des capteurs et des commandes de sécurité automatisés.,Amir,Amazon Translate
Un annuaire téléphonique répertorie les coordonnées résidentielles et professionnelles.,Amir,Amazon Translate
"Zurich, en Suisse, se trouve sur la rive nord du lac de Zurich.",Amir,Amazon Translate
La garde d'enfants implique des responsabilités de garde d'enfants à court terme.,Amir,Amazon Translate
La surface de la Terre est principalement constituée d'eau.,Amir,Amazon Translate
Isaac Newton a développé trois lois du mouvement.,Amir,Amazon Translate
L'amitié apporte une sécurité émotionnelle au fil du temps.,Amir,Amazon Translate
La délibération examine les options avant de faire des choix.,Amir,Amazon Translate
Les croyances sikhs mettent l'accent sur l'égalité devant Dieu.,Amir,Amazon Translate
Le Parlement autorise de nouvelles taxes ou projets de loi de dépenses.,Amir,Amazon Translate
Les services de streaming diffusent du contenu vidéo via Internet.,Amir,Amazon Translate
Les claviers sans fil communiquent avec les ordinateurs par des signaux radio.,Amir,Amazon Translate
Les graffitis peuvent exprimer des messages de protestation politique.,Amir,Amazon Translate
Mexico se trouve à une altitude élevée au-dessus du niveau de la mer.,Amir,Amazon Translate
La musculation permet de brûler des calories plus rapidement que la marche.,Amir,Amazon Translate
La civilisation aztèque a prospéré dans le centre du Mexique.,Amir,Amazon Translate
Les recettes de soupe combinent des ingrédients mijotés dans un liquide.,Amir,Amazon Translate
Le magnétisme déplace les aiguilles des compas vers les pôles magnétiques.,Amir,Amazon Translate
Informations nutritionnelles sur l'étiquette du contenu de l'emballage des aliments.,Amir,Amazon Translate
L'inférence déductive applique des règles à un cas.,Amir,Amazon Translate
Les koans zen remettent en question les habitudes de pensée.,Amir,Amazon Translate
Les commissions examinent les propositions législatives en vue d'éventuelles modifications.,Amir,Amazon Translate
Les applications mobiles permettent aux utilisateurs d'effectuer des opérations bancaires depuis leur domicile.,Amir,Amazon Translate
Les manuels peuvent être mis à jour par téléchargement électronique.,Amir,Amazon Translate
Les vitraux colorent la lumière du soleil qui entre dans les cathédrales.,Amir,Amazon Translate
La Patagonie couvre les régions du sud de l'Argentine et du Chili.,Amir,Amazon Translate
L'aviron développe la force musculaire du haut du corps.,Amir,Amazon Translate
Le pont aérien de Berlin a approvisionné Berlin-Ouest pendant le blocus.,Amir,Amazon Translate
Les aires de restauration regroupent plusieurs restaurants.,Amir,Amazon Translate
Les fractions comparent des nombres qui ne sont pas divisés de manière égale.,Amir,Amazon Translate
La lave se refroidit et forme des couches de roches ignées.,Amir,Amazon Translate
Le jugement évalue les alternatives pour obtenir les meilleurs résultats.,Amir,Amazon Translate
Les statistiques utilisent des échantillons pour déduire des données sur les populations.,Amir,Amazon Translate
L'éthique de la vertu met en évidence le fait d'agir avec de bonnes intentions.,Amir,Amazon Translate
Les consulats offrent une assistance aux ressortissants à l'étranger.,Amir,Amazon Translate
Les icônes des applications symbolisent souvent les principales fonctions de l'application.,Amir,Amazon Translate
Les zones d'observation publiques permettent d'observer la faune en toute sécurité.,Amir,Amazon Translate
Les skis nautiques glissent rapidement sur la surface du lac.,Amir,Amazon Translate
Le patinage active les muscles du tronc et des jambes de la même manière.,Amir,Amazon Translate
Les traités reconnaissent l'indépendance nationale après la fin de la guerre.,Amir,Amazon Translate
Les quincailleries vendent des outils et des matériaux de construction.,Amir,Amazon Translate
Les décimales permettent une comparaison précise des mesures.,Amir,Amazon Translate
La rosée se forme lorsque l'air se refroidit en dessous du point de saturation.,Amir,Amazon Translate
Les arguments convaincants reposent sur une logique solide.,Amir,Amazon Translate
Les doctrines résument les enseignements religieux officiels.,Amir,Amazon Translate
Les fiduciaires gèrent les biens pour le compte des bénéficiaires.,Amir,Amazon Translate
Les caméras de sécurité empêchent le vol dans les espaces publics.,Amir,Amazon Translate
L'apprentissage automatique automatise l'analyse de grands ensembles de données.,Amir,Amazon Translate
Les chapitres organisent le contenu du livre en sections logiques.,Amir,Amazon Translate
La peinture sur sable est utilisée lors de cérémonies culturelles.,Amir,Amazon Translate
Le Ben Nevis est la plus haute montagne d'Écosse.,Amir,Amazon Translate
"Le parkour combine la course, le saut et l'escalade d'obstacles en douceur.",Amir,Amazon Translate
La presse à imprimer a révolutionné la communication de masse pour toujours.,Amir,Amazon Translate
Les catalogues de vente par correspondance ont précédé les opportunités d'achat en ligne.,Amir,Amazon Translate
La symétrie permet de créer des compositions artistiques visuellement équilibrées.,Amir,Amazon Translate
La tectonique des plaques explique les tremblements de terre dans la ceinture de feu du Pacifique.,Amir,Amazon Translate
L'énergie solaire alimente efficacement les panneaux de toit.,Amir,Amazon Translate
Les lettres de gratitude expriment l'appréciation de manière significative.,Amir,Amazon Translate
L'induction développe des théories après avoir observé des tendances communes.,Amir,Amazon Translate
La vie monastique met l'accent sur la simplicité et le service communautaire.,Amir,Amazon Translate
Les donateurs de la campagne financent les activités électorales sur une base volontaire.,Amir,Amazon Translate
La programmation définit clairement les tâches informatiques étape par étape.,Amir,Amazon Translate
L'ordre alphabétique permet de ranger facilement les livres de bibliothèque.,Amir,Amazon Translate
Le scrapbooking permet de conserver les souvenirs dans des albums décorés.,Amir,Amazon Translate
Les banques prêtent de l'argent en fonction des dépôts reçus.,Amir,Amazon Translate
Le concerto met en scène un instrument solo sur fond d'orchestre.,Amir,Amazon Translate
Les îles Malouines se trouvent à l'est de la côte sud-américaine.,Amir,Amazon Translate
L'escalade sur un mur nécessite des mouvements et une prise en main coordonnés.,Amir,Amazon Translate
La Proclamation d'émancipation a mis fin à l'esclavage dans les États rebelles américains.,Amir,Amazon Translate
Les calendriers de remboursement de la dette exigent des paiements en temps opportun.,Amir,Amazon Translate
La valeur de position donne aux chiffres des significations de magnitude différentes.,Amir,Amazon Translate
Les forces de flottabilité expliquent pourquoi les objets flottent dans les liquides.,Amir,Amazon Translate
La réflexion reflète les formes sous forme de symétrie visuelle.,Amir,Amazon Translate
La pensée utilitaire mesure le bonheur total dans les décisions.,Amir,Amazon Translate
L'ordination officialise l'autorité du clergé au sein des confessions.,Amir,Amazon Translate
La réforme pénitentiaire préconise d'intensifier les efforts de réhabilitation.,Amir,Amazon Translate
Les clés à douille font tourner fermement les boulons et les écrous.,Amir,Amazon Translate
Les réseaux sociaux permettent une diffusion rapide des informations dans le monde entier.,Amir,Amazon Translate
Un livre de style fournit des directives pour la cohérence de l'écriture.,Amir,Amazon Translate
Le réalisme dans l'art décrit la vie quotidienne avec précision.,Amir,Amazon Translate
"Le Caire est la capitale de l'Égypte, près du delta du Nil.",Amir,Amazon Translate
La peste noire a tué des millions de personnes à l'époque médiévale.,Amir,Amazon Translate
Les caissiers traitent les transactions dans les points de vente.,Amir,Amazon Translate
Le zéro est un espace réservé dans notre système de numérotation.,Amir,Amazon Translate
Les électrons gravitent autour des noyaux atomiques dans des coquilles.,Amir,Amazon Translate
Marie Curie a remporté deux prix Nobel.,Amir,Amazon Translate
La critique constructive améliore les performances ou les compétences.,Amir,Amazon Translate
La mémoire à court terme s'estompe rapidement en quelques minutes.,Amir,Amazon Translate
Les enseignements confucéens mettent l'accent sur le respect et les devoirs filiaux.,Amir,Amazon Translate
Les municipalités supervisent la planification et les services locaux.,Amir,Amazon Translate
Les applications de paiement mobiles transfèrent des fonds par voie électronique.,Amir,Amazon Translate
Les haut-parleurs sans fil utilisent le Bluetooth pour recevoir le son.,Amir,Amazon Translate
La glaçure céramique crée une finition brillante et imperméable.,Amir,Amazon Translate
Les Vénitiens voyagent en gondole sur les canaux de la ville.,Amir,Amazon Translate
L'entraînement croisé alterne les entraînements pour éviter les blessures.,Amir,Amazon Translate
L'architecture baroque présente des détails ornés.,Amir,Amazon Translate
Les portions de repas influent sur l'apport calorique et le métabolisme.,Amir,Amazon Translate
La réfraction fait passer la lumière à travers différents matériaux.,Amir,Amazon Translate
La volonté résiste constamment à la tentation.,Amir,Amazon Translate
L'analogie permet d'expliquer simplement de nouveaux concepts.,Amir,Amazon Translate
Les écrivains transcendantalistes ont préféré la nature à la société industrielle.,Amir,Amazon Translate
Les paroissiens assistent ensemble aux cultes réguliers.,Amir,Amazon Translate
Les débats présentent des points de vue divergents sur des questions spécifiques.,Amir,Amazon Translate
Les didacticiels facilitent l'apprentissage autoguidé en ligne.,Amir,Amazon Translate
Les livres de modèles illustrent l'artisanat étape par étape.,Amir,Amazon Translate
Des fresques décorent les chapelles avec des peintures murales colorées.,Amir,Amazon Translate
Les communautés Masaï s'étendent au Kenya et en Tanzanie.,Amir,Amazon Translate
Les arts martiaux renforcent l'agilité et la discipline.,Amir,Amazon Translate
Jamestown a été la première colonie permanente de l'Angleterre en Amérique.,Amir,Amazon Translate
Les imprimantes de reçus produisent instantanément des bordereaux de vérification des paiements.,Amir,Amazon Translate
Les phases de la lune varient au cours de chaque mois.,Amir,Amazon Translate
L'inclusion garantit l'égalité de traitement indépendamment des différences.,Amir,Amazon Translate
Les probabilités permettent de calculer mathématiquement les risques attendus.,Amir,Amazon Translate
Les codes moraux fournissent des normes collectives de comportement.,Amir,Amazon Translate
Les traditions mystiques explorent directement l'union spirituelle.,Amir,Amazon Translate
La Déclaration des droits protège les libertés fondamentales des États-Unis.,Amir,Amazon Translate
Les télécommandes universelles font fonctionner plusieurs appareils électroniques.,Amir,Amazon Translate
La photographie tintype utilisait historiquement des plaques métalliques.,Amir,Amazon Translate
Le détroit du Bosphore divise Istanbul en Europe et en Asie.,Amir,Amazon Translate
"Le kayak renforce les muscles du dos, des bras et du tronc.",Amir,Amazon Translate
La Convention de Genève définit les principes humanitaires en temps de guerre.,Amir,Amazon Translate
Les artisans fabriquent des objets à la main en utilisant des techniques spécialisées.,Amir,Amazon Translate
Des feuilles de calcul partageables facilitent la gestion de projet en équipe.,Amir,Amazon Translate
Les exposants négatifs représentent les inverses des nombres.,Amir,Amazon Translate
Les zones de subduction se situent là où les plaques tectoniques se rencontrent.,Amir,Amazon Translate
Les graphiques retracent visuellement les relations entre les variables.,Amir,Amazon Translate
La culture permet de produire efficacement de la nourriture à partir du sol.,Amir,Amazon Translate
Les listes de vertus encouragent le développement personnel éthique au quotidien.,Amir,Amazon Translate
Les croyances animistes relient les esprits aux plantes et aux animaux.,Amir,Amazon Translate
Des lois uniformes normalisent les réglementations entre les États.,Amir,Amazon Translate
"Le chronométrage permet de suivre les heures, les jours, les mois et les années avec précision.",Amir,Amazon Translate
Le chiffrement enregistre les informations en secret grâce à des algorithmes.,Amir,Amazon Translate
Les Poetry Slams proposent des interprétations de poèmes originaux.,Amir,Amazon Translate
Le Sydney Harbour Bridge relie les quartiers de la ville au fil de l'eau.,Amir,Amazon Translate
El Niño modifie les conditions météorologiques mondiales de façon cyclique.,Amir,Amazon Translate
"Les matchs de boxe mettent à l'épreuve la force, la stratégie et l'endurance.",Amir,Amazon Translate
Les amendements mettent à jour les textes juridiques de manière réfléchie.,Amir,Amazon Translate
La musique impressionniste capture des humeurs éphémères dans le son.,Amir,Amazon Translate
Les campagnes de santé publique permettent de lutter contre les épidémies au niveau local.,Amir,Amazon Translate
Les CV résument de manière concise les points forts de votre carrière.,Amir,Amazon Translate
Les microscopes grossissent de petits échantillons à des fins d'observation.,Amir,Amazon Translate
Les programmes de fidélité récompensent les achats répétés des clients.,Amir,Amazon Translate
La tectonique étudie les mouvements de la croûte terrestre.,Amir,Amazon Translate
La conscription recrute des citoyens pour le service militaire.,Amir,Amazon Translate
Les gestionnaires d'actifs investissent l'argent de leurs clients de manière stratégique.,Amir,Amazon Translate
L'économie positive analyse les faits sans jugement.,Amir,Amazon Translate
Les programmes informatiques déterministes ont toujours des résultats prévisibles.,Amir,Amazon Translate
La langue nahualt est originaire des peuples aztèques.,Amir,Amazon Translate
Rome est connue pour son architecture ancienne.,Amir,Amazon Translate
Le fleuve Amazone traverse l'Amérique du Sud.,Amir,Amazon Translate
Une alimentation équilibrée favorise la santé et l'énergie en général.,Amir,Amazon Translate
La Grèce antique a influencé la philosophie occidentale.,Amir,Amazon Translate
L'eau recouvre la majeure partie de la surface de la Terre.,Amir,Amazon Translate
L'oxygène représente 21 % de l'atmosphère de la Terre.,Amir,Amazon Translate
Les mathématiques utilisent des chiffres et des symboles pour résoudre des problèmes.,Amir,Amazon Translate
La soustraction supprime un nombre d'une autre quantité.,Amir,Amazon Translate
Le football est joué par deux équipes à l'aide d'un ballon.,Amir,Amazon Translate
Le courrier électronique permet d'envoyer des messages électroniques entre ordinateurs.,Amir,Amazon Translate
La couleur des yeux dépend en partie de la génétique.,Amir,Amazon Translate
La pluie tombe lorsque la vapeur d'eau se condense en gouttes.,Amir,Amazon Translate
Les tempêtes hivernales produisent de la neige ou de la glace.,Amir,Amazon Translate
Le printemps succède à l'hiver lorsque l'axe de la Terre s'incline.,Amir,Amazon Translate
Pythagore a développé des théories sur les triangles rectangles.,Amir,Amazon Translate
Le carbone est un élément clé pour les êtres vivants.,Amir,Amazon Translate
Saint-Pétersbourg s'appelait autrefois Leningrad.,Amir,Amazon Translate
Les moines vivent selon des vœux religieux dans certaines confessions.,Amir,Amazon Translate
Les médecins diagnostiquent les maladies et les blessures.,Amir,Amazon Translate
Les pilotes contrôlent les aéronefs pendant les vols.,Amir,Amazon Translate
La densité de population mesure le nombre de personnes par unité de surface.,Amir,Amazon Translate
Les bruits forts peuvent endommager l'audition au fil du temps.,Amir,Amazon Translate
Les ouragans impliquent des vents violents et de fortes pluies.,Amir,Amazon Translate
Le français est largement parlé en Afrique de l'Ouest.,Amir,Amazon Translate
Les statues rendent hommage à des personnages historiques importants.,Amir,Amazon Translate
Les rorquals bleus sont les plus gros animaux vivants aujourd'hui.,Amir,Amazon Translate
Les organismes vivants s'adaptent aux changements environnementaux.,Amir,Amazon Translate
Les plantes stockent l'énergie dans les racines et les graines.,Amir,Amazon Translate
Le carburant alimente les voitures et les machines.,Amir,Amazon Translate
L'ADN détermine les traits physiques hérités des parents.,Amir,Amazon Translate
Les écoles publiques proposent un enseignement gratuit.,Amir,Amazon Translate
Les échecs exigent une planification et une prévoyance minutieuses.,Amir,Amazon Translate
Les tremblements de terre libèrent soudainement l'énergie emmagasinée.,Amir,Amazon Translate
Les ascenseurs permettent de déplacer les personnes verticalement entre les étages des bâtiments.,Amir,Amazon Translate
Les agriculteurs cultivent des cultures pour la production alimentaire.,Amir,Amazon Translate
Les guitares produisent du son en faisant vibrer les cordes.,Amir,Amazon Translate
Le Parlement britannique adopte des lois au Royaume-Uni.,Amir,Amazon Translate
Les infirmières assistent les médecins dans la prise en charge des patients.,Amir,Amazon Translate
Les fibres de coton sont filées en fil.,Amir,Amazon Translate
"Les mathématiques impliquent l'arithmétique, la géométrie et l'algèbre.",Amir,Amazon Translate
Le gâteau est cuit pour les fêtes.,Amir,Amazon Translate
La natation renforce les muscles et la coordination.,Amir,Amazon Translate
La lecture améliore le vocabulaire et la compréhension.,Amir,Amazon Translate
Les satellites orbitent au-dessus de l'atmosphère terrestre.,Amir,Amazon Translate
Les feux de piste guident les avions qui atterrissent la nuit.,Amir,Amazon Translate
La musique classique suit des formes et des harmonies structurées.,Amir,Amazon Translate
Les fêtes des récoltes célèbrent les récoltes réussies.,Amir,Amazon Translate
Les baromètres mesurent la pression atmosphérique.,Amir,Amazon Translate
Les drapeaux symbolisent les pays et les organisations.,Amir,Amazon Translate
Les symphonies mettent en scène de grands groupes de musiciens jouant ensemble.,Amir,Amazon Translate
Manger des fruits fournit des vitamines et des fibres.,Amir,Amazon Translate
La programmation demande aux ordinateurs d'effectuer des tâches spécifiques.,Amir,Amazon Translate
La démocratie donne aux citoyens le droit de vote.,Amir,Amazon Translate
L'eau potable est essentielle à la santé.,Amir,Amazon Translate
La lecture améliore les capacités d'alphabétisation.,Amir,Amazon Translate
Les tremblements de terre sont provoqués par des mouvements tectoniques.,Amir,Amazon Translate
Le dioxyde de carbone est un gaz à effet de serre.,Amir,Amazon Translate
Les nuages contiennent de minuscules gouttes d'eau.,Amir,Amazon Translate
Les avions transportent rapidement des passagers entre les villes.,Amir,Amazon Translate
Pékin est la capitale de la Chine.,Amir,Amazon Translate
Les orchestres interprètent de la musique symphonique avec de nombreux musiciens.,Amir,Amazon Translate
Les frites sont faites à partir de pommes de terre.,Amir,Amazon Translate
Internet sans fil utilise des ondes radio pour la connexion.,Amir,Amazon Translate
La batterie emmagasine l'énergie pour les appareils électroniques.,Amir,Amazon Translate
Les moustiques sont porteurs de parasites du paludisme.,Amir,Amazon Translate
Les saxophones sont courants dans les groupes de jazz.,Amir,Amazon Translate
L'algèbre résout des équations dont les lettres représentent des nombres.,Amir,Amazon Translate
Les océans recouvrent environ 71 % de la surface de la Terre.,Amir,Amazon Translate
Vénus est la deuxième planète après le Soleil.,Amir,Amazon Translate
Le football se joue sur un terrain en gazon avec des buts.,Amir,Amazon Translate
Mail distribue les messages et les colis physiquement.,Amir,Amazon Translate
Le basket-ball utilise un ballon et deux cerceaux.,Amir,Amazon Translate
Les calendriers enregistrent les dates et les mois.,Amir,Amazon Translate
"Les ingénieurs conçoivent des bâtiments, des ponts et des véhicules.",Amir,Amazon Translate
La cuisine transforme les matières premières en repas.,Amir,Amazon Translate
"La physique étudie la matière, l'énergie et les forces.",Amir,Amazon Translate
"L'astronomie explore les étoiles, les planètes et les galaxies.",Amir,Amazon Translate
Les voitures électriques fonctionnent avec des batteries rechargeables.,Amir,Amazon Translate
Les livres racontent des histoires ou fournissent des informations.,Amir,Amazon Translate
"La gymnastique combine force, souplesse et coordination.",Amir,Amazon Translate
Les légumes-racines poussent sous le sol.,Amir,Amazon Translate
Le hip-hop fusionne la parole rythmée et la musique.,Amir,Amazon Translate
L'observation des oiseaux consiste à observer des oiseaux sauvages dans la nature.,Amir,Amazon Translate
Les antibiotiques tuent les bactéries responsables des infections.,Amir,Amazon Translate
Les vers luisants produisent de la lumière par bioluminescence.,Amir,Amazon Translate
Les aigles construisent des nids en hauteur dans les arbres ou les falaises.,Amir,Amazon Translate
Les tomates sont classées botaniquement dans la catégorie des baies.,Amir,Amazon Translate
Londres possède un métro appelé « The Tube ».,Amir,Amazon Translate
Les deltas fluviaux déposent des sédiments là où les rivières rencontrent les mers.,Amir,Amazon Translate
Les planètes tournent autour du soleil sur des orbites.,Amir,Amazon Translate
Les bibliothèques publiques prêtent des livres gratuitement.,Amir,Amazon Translate
La Rome antique a construit des aqueducs pour l'approvisionnement en eau douce.,Amir,Amazon Translate
"Les sinus sont des cavités situées dans le crâne, près du nez.",Amir,Amazon Translate
Les Romains ont construit des routes à travers leur empire.,Amir,Amazon Translate
Les avocats représentent les clients en matière juridique.,Amir,Amazon Translate
Les baleines migrent sur de grandes distances chaque année.,Amir,Amazon Translate
La randonnée permet de brûler des calories et est bénéfique pour la santé mentale.,Amir,Amazon Translate
La téléportation n'existe actuellement que dans la science-fiction.,Amir,Amazon Translate
Le football est appelé soccer en dehors de l'Amérique du Nord.,Amir,Amazon Translate
Le papier mâché permet de créer des sculptures et des modèles légers.,Amir,Amazon Translate
Le Colisée de Rome a accueilli des combats de gladiateurs.,Amir,Amazon Translate
"Les géologues étudient les roches, les minéraux et les séismes.",Amir,Amazon Translate
Les marionnettes apportent des mouvements réalistes aux poupées et aux personnages.,Amir,Amazon Translate
Les compositeurs créent de nouvelles œuvres instrumentales et vocales.,Amir,Amazon Translate
Les monocycles ont besoin d'équilibre pour rouler sur des roues simples.,Amir,Amazon Translate
Les phoques vivent le long des côtes et se nourrissent de poissons.,Amir,Amazon Translate
Les grands maîtres d'échecs gagnent des tournois internationaux en maîtrisant leur stratégie.,Amir,Amazon Translate
Les agriculteurs alternent les cultures pour préserver la santé des sols.,Amir,Amazon Translate
La poterie est façonnée puis cuite dans des fours.,Amir,Amazon Translate
Les dictionnaires définissent les mots anglais par ordre alphabétique.,Amir,Amazon Translate
Disneyland a ouvert ses portes en Californie en 1955.,Amir,Amazon Translate
Les violoncelles jouent des aigus graves dans les orchestres.,Amir,Amazon Translate
Les carnivores dépendent principalement de la chair animale.,Amir,Amazon Translate
L'eau bout plus vite à basse pression atmosphérique.,Amir,Amazon Translate
Les courants-jets s'écoulent au-dessus de la surface de la Terre.,Amir,Amazon Translate
La digestion décompose les aliments en nutriments.,Amir,Amazon Translate
Les zoos hébergent en toute sécurité des animaux exotiques et en voie de disparition.,Amir,Amazon Translate
Le théâtre présente l'émotion de l'histoire à travers le dialogue et l'action.,Amir,Amazon Translate
Les programmes scolaires précisent ce que les élèves doivent apprendre à l'école.,Amir,Amazon Translate
Le Pi Day est célébré chaque 14 mars.,Amir,Amazon Translate
Shakespeare a écrit des pièces de théâtre et des sonnets dans la littérature anglaise.,Amir,Amazon Translate
Les diamants sont fabriqués à partir de carbone hautement comprimé.,Amir,Amazon Translate
L'altitude du mont Everest dépasse 8 800 mètres au-dessus du niveau de la mer.,Amir,Amazon Translate
Les bananes fournissent des fibres et du potassium pour la nutrition.,Amir,Amazon Translate
"Les cartes affichent visuellement les régions, les frontières et les caractéristiques.",Amir,Amazon Translate
Les médecins traitent les maladies pour améliorer la santé des patients.,Amir,Amazon Translate
Les triangles ont trois angles dont la somme est égale à 180 degrés.,Amir,Amazon Translate
Le jazz met l'accent sur l'improvisation plutôt que sur les notes strictes.,Amir,Amazon Translate
Les musées préservent l'histoire et la culture pour les générations futures.,Amir,Amazon Translate
"Les postures de yoga augmentent la force, la flexibilité et l'équilibre.",Amir,Amazon Translate
Les atomes se combinent pour créer des composés chimiques distincts.,Amir,Amazon Translate
Le Wi-Fi permet des connexions sans fil pour les appareils.,Amir,Amazon Translate
Il pleut lorsque les nuages dégagent de la vapeur d'eau condensée.,Amir,Amazon Translate
La monnaie sert de moyen d'échange sur les marchés.,Amir,Amazon Translate
Le bambou peut pousser d'un mètre par jour dans des conditions idéales.,Amir,Amazon Translate
Les conducteurs doivent respecter les règles de circulation pour des raisons de sécurité.,Amir,Amazon Translate
Les abeilles fabriquent du miel à partir de sources de sucre végétal.,Amir,Amazon Translate
Le son se déplace le plus rapidement dans les matériaux solides.,Amir,Amazon Translate
La gravité permet aux corps planétaires de suivre des trajectoires elliptiques.,Amir,Amazon Translate
Les dictionnaires expliquent le sens et corrigent l'orthographe des mots.,Amir,Amazon Translate
La peinture utilise des pigments appliqués à l'aide de pinceaux ou de couteaux.,Amir,Amazon Translate
"Les couleurs neutres incluent le blanc, le noir, le gris et le beige.",Amir,Amazon Translate
Les orchestres interprètent des partitions classiques.,Amir,Amazon Translate
Les avions voyagent rapidement entre les destinations à l'aide de moteurs à réaction.,Amir,Amazon Translate
Les reptiles régulent leur température en se prélassant au soleil.,Amir,Amazon Translate
Les téléphones permettent la communication vocale sur de longues distances.,Amir,Amazon Translate
Les vitamines complètent les carences alimentaires pour une meilleure santé.,Amir,Amazon Translate
"Les livres partagent des connaissances, des idées ou des histoires avec les lecteurs.",Amir,Amazon Translate
Le temps nuageux diffuse largement la lumière naturelle du soleil.,Amir,Amazon Translate
Le jazz est originaire des communautés afro-américaines.,Amir,Amazon Translate
Les dentistes prennent soin des dents et des gencives en particulier.,Amir,Amazon Translate
Les panneaux solaires convertissent l'énergie des photons en électricité.,Amir,Amazon Translate
La démocratie permet aux citoyens de voter pour leurs dirigeants.,Amir,Amazon Translate
Le fromage se forme en faisant fermenter les enzymes du lait animal.,Amir,Amazon Translate
Les agriculteurs cultivent des plantes destinées à la consommation ou au bétail.,Amir,Amazon Translate
Les fractions décrivent des nombres inférieurs à des valeurs entières.,Amir,Amazon Translate
L'opéra fusionne performance vocale et narration dramatique.,Amir,Amazon Translate
Les nénuphars flottent sur les étangs à l'aide de larges feuilles.,Amir,Amazon Translate
Les Jeux olympiques ont lieu tous les quatre ans dans le monde entier.,Amir,Amazon Translate
La température mesure l'énergie thermique des substances.,Amir,Amazon Translate
Les citrons ajoutent de l'acidité et de la saveur aux aliments.,Amir,Amazon Translate
L'Antarctique ne compte aucun résident permanent à l'exception des scientifiques.,Amir,Amazon Translate
"Les journaux enregistrent les expériences, les pensées et les sentiments personnels.",Amir,Amazon Translate
La pêche fournit des ressources alimentaires riches en protéines.,Amir,Amazon Translate
Le verre est fabriqué en faisant fondre du sable et du carbonate de sodium.,Amir,Amazon Translate
Les archets de violon utilisent du crin de cheval pour produire le son.,Amir,Amazon Translate
Les girafes se nourrissent d'acacias à l'aide de grands cous.,Amir,Amazon Translate
Le fer résiste mieux à la corrosion lorsqu'il est recouvert de peinture.,Amir,Amazon Translate
"Les étoiles fusionnent des atomes d'hydrogène pour former des noyaux d'hélium, libérant ainsi de l'énergie.",Amir,Amazon Translate
La grammaire décrit la façon dont les langues structurent les phrases de manière logique.,Amir,Amazon Translate
La foudre se produit lorsque des charges opposées s'égalisent dans l'atmosphère.,Amir,Amazon Translate
Les appareils photo numériques enregistrent les photos sous forme d'images électroniques.,Amir,Amazon Translate
"L'ingénierie développe des machines, des routes, des appareils ou des structures.",Amir,Amazon Translate
Les tulipes sont des fleurs à bulbe originaires des régions d'Asie centrale.,Amir,Amazon Translate
Les carottes contiennent du bêta-carotène que l'organisme transforme en vitamine A.,Amir,Amazon Translate
Les pommes poussent sur des arbres à feuilles caduques qui perdent leurs feuilles chaque année.,Amir,Amazon Translate
La science consiste à poser des questions et à mener des expériences de manière méthodique.,Amir,Amazon Translate
Les bibliothèques publiques prêtent gratuitement des livres et des articles multimédias.,Amir,Amazon Translate
Les couchers de soleil modifient la couleur du ciel en diffusant les rayons du soleil.,Amir,Amazon Translate
Les feux de joie brûlent de plus grandes quantités de bois à l'extérieur.,Amir,Amazon Translate
Les médicaments aident à atténuer les symptômes d'une maladie ou d'une infection.,Amir,Amazon Translate
Les zèbres se fondent dans les prairies grâce à leur camouflage rayé.,Amir,Amazon Translate
L'hiver apporte des tempêtes de neige dans les zones climatiques froides.,Amir,Amazon Translate
Les enseignants soutiennent les objectifs d'apprentissage dans les établissements d'enseignement.,Amir,Amazon Translate
Les archéologues étudient les artefacts des sociétés passées.,Amir,Amazon Translate
Les joueurs de football marquent des buts en frappant un ballon.,Amir,Amazon Translate
Les ouragans causent de graves dommages causés par le vent et provoquent des inondations.,Amir,Amazon Translate
Le papier provient de fibres d'arbres transformées.,Amir,Amazon Translate
Le chocolat commence sous forme de fèves de cacao cultivées dans les climats tropicaux.,Amir,Amazon Translate
Les livres de cuisine donnent des instructions sur les recettes et les techniques de cuisson.,Amir,Amazon Translate
Les athlètes s'entraînent pour améliorer leurs performances physiques.,Amir,Amazon Translate
Rome abritait des empereurs comme Jules César.,Amir,Amazon Translate
Les guitares électriques nécessitent des amplificateurs pour augmenter le volume.,Amir,Amazon Translate
Les îles se forment lorsque les volcans émergent au-dessus de la ligne de flottaison.,Amir,Amazon Translate
Les graines germent lorsqu'elles sont humidifiées et réchauffées par l'environnement.,Amir,Amazon Translate
La psychologie étudie scientifiquement les processus mentaux et le comportement.,Amir,Amazon Translate
