statement,committer,elicitation
債務返済スケジュールにはタイムリーな支払いが必要です。,Amir,Amazon Translate
場所の値は数字ごとに異なる大きさの意味を与えます。,Amir,Amazon Translate
物体が液体に浮く理由は、浮力によって説明がつきます。,Amir,Amazon Translate
反射は形状を視覚的に対称的に映し出します。,Amir,Amazon Translate
功利主義的思考は、意思決定における総合的な幸福度を測定します。,Amir,Amazon Translate
叙階は、教派内の聖職者の権限を正式化します。,Amir,Amazon Translate
刑務所改革は、リハビリテーションの取り組みを強化することを提唱しています。,Amir,Amazon Translate
ソケットレンチはボルトとナットをしっかりと回転させます。,Amir,Amazon Translate
ソーシャルメディアは、世界中に迅速にニュースを広めることを可能にします。,Amir,Amazon Translate
スタイルブックは、一貫性のある文章を書くためのガイドラインを提供します。,Amir,Amazon Translate
アートのリアリズムは、日常生活を正確に描写しています。,Amir,Amazon Translate
カイロはナイルデルタの近くにあるエジプトの首都です。,Amir,Amazon Translate
黒死病は中世に数百万人を殺しました。,Amir,Amazon Translate
レジ係は販売時点で取引を処理します。,Amir,Amazon Translate
ゼロはナンバーシステムのプレースホルダーです。,Amir,Amazon Translate
電子は殻の中の原子核の周りを回っています。,Amir,Amazon Translate
マリー・キュリーはノーベル賞を2回受賞しました。,Amir,Amazon Translate
建設的な批判はパフォーマンスやスキルを向上させます。,Amir,Amazon Translate
短期記憶は数分で急速に消えていきます。,Amir,Amazon Translate
儒教の教えは、敬意と親孝行を重視しています。,Amir,Amazon Translate
自治体は地域の計画とサービスを監督します。,Amir,Amazon Translate
モバイル決済アプリは電子的に資金を送金します。,Amir,Amazon Translate
ワイヤレススピーカーは Bluetooth を使用して音声を受信します。,Amir,Amazon Translate
セラミックの釉薬が光沢のある防水加工を施しています。,Amir,Amazon Translate
ベネチア人は街の運河をゴンドラで移動します。,Amir,Amazon Translate
クロストレーニングは、怪我を防ぐためにワークアウトを交互に行います。,Amir,Amazon Translate
バロック建築は華やかなディテールが特徴です。,Amir,Amazon Translate
食事の量はカロリー摂取量と代謝に影響します。,Amir,Amazon Translate
屈折は光をさまざまな素材に曲げます。,Amir,Amazon Translate
意志力は一貫して誘惑に抵抗します。,Amir,Amazon Translate
類推は新しい概念を簡単に説明するのに役立ちます。,Amir,Amazon Translate
超越主義者の作家は、産業社会よりも自然を好んだ。,Amir,Amazon Translate
教区民は一緒に定期的な礼拝に出席します。,Amir,Amazon Translate
討論では、特定の問題についてさまざまな視点が提示されます。,Amir,Amazon Translate
チュートリアルは、オンラインでのセルフガイド学習を促進します。,Amir,Amazon Translate
パターンブックはクラフトを段階的に説明しています。,Amir,Amazon Translate
フレスコ画はカラフルな壁画で礼拝堂を飾ります。,Amir,Amazon Translate
マサイ族のコミュニティはケニアとタンザニアにまたがっています。,Amir,Amazon Translate
格闘技は敏捷性と規律を高めます。,Amir,Amazon Translate
ジェームズタウンはイギリスがアメリカで最初に定住した場所でした。,Amir,Amazon Translate
レシートプリンターは、支払い確認伝票を即座に生成します。,Amir,Amazon Translate
月の満ち欠けは毎月異なります。,Amir,Amazon Translate
インクルージョンは、違いに関係なく平等に扱われることを保証します。,Amir,Amazon Translate
確率は、予想されるリスクを数学的に計算します。,Amir,Amazon Translate
道徳規範は行動の集合的基準を提供します。,Amir,Amazon Translate
神秘的な伝統は精神的な結合を直接探求します。,Amir,Amazon Translate
権利章典はアメリカの基本的な自由を保護します。,Amir,Amazon Translate
ユニバーサルリモコンは複数の電子機器を操作します。,Amir,Amazon Translate
ティンタイプの写真は歴史的に金属板を使用していました。,Amir,Amazon Translate
ボスポラス海峡はイスタンブールをヨーロッパとアジアに分けます。,Amir,Amazon Translate
カヤックは背中、腕、体幹の筋肉を強化します。,Amir,Amazon Translate
ジュネーブ条約は戦時中の人道的原則を定めています。,Amir,Amazon Translate
職人は特別な技術を使ってオブジェクトを手作りします。,Amir,Amazon Translate
共有可能なスプレッドシートは、チームのプロジェクト管理に役立ちます。,Amir,Amazon Translate
負の指数は数値の逆数を表します。,Amir,Amazon Translate
沈み込み帯は、構造プレートが出会う場所で発生します。,Amir,Amazon Translate
グラフは変数の関係を視覚的にグラフ化します。,Amir,Amazon Translate
栽培は土壌から効率的に食料を生産します。,Amir,Amazon Translate
美徳リストは日々の倫理的な自己啓発を促します。,Amir,Amazon Translate
アニミズムの信念は、精神と植物や動物を結びつけます。,Amir,Amazon Translate
統一法は州間の規制を標準化します。,Amir,Amazon Translate
タイムキーピングは、時間、日、月、年を正確に追跡します。,Amir,Amazon Translate
暗号化は、アルゴリズムを通じて情報を密かに保存します。,Amir,Amazon Translate
ポエトリー・スラムでは、オリジナルの詩の演奏が行われます。,Amir,Amazon Translate
シドニー・ハーバー・ブリッジは、水上を挟んで市街地を結んでいます。,Amir,Amazon Translate
エルニーニョは世界の気象パターンを周期的に変化させます。,Amir,Amazon Translate
ボクシングの試合では、強さ、戦略、持久力が試されます。,Amir,Amazon Translate
改正案は法律文書を慎重に更新します。,Amir,Amazon Translate
印象派の音楽は、一瞬のムードを音で捉えます。,Amir,Amazon Translate
公衆衛生キャンペーンは、地元で流行と闘っています。,Amir,Amazon Translate
履歴書には、キャリアのハイライトが簡潔にまとめられています。,Amir,Amazon Translate
顕微鏡は小さなサンプルを拡大して観察します。,Amir,Amazon Translate
ロイヤルティプログラムは、顧客が繰り返し購入する場合に報酬を与えます。,Amir,Amazon Translate
テクトニクスは地球の地殻の動きを研究します。,Amir,Amazon Translate
徴兵制は市民を徴兵して徴兵する。,Amir,Amazon Translate
資産運用会社は顧客の資金を戦略的に投資します。,Amir,Amazon Translate
ポジティブ経済学は判断なしに事実を分析します。,Amir,Amazon Translate
決定論的コンピュータプログラムには、常に予測可能な出力があります。,Amir,Amazon Translate
ナーフアルト語はアステカの人々の間で生まれました。,Amir,Amazon Translate
ローマはその古代建築で知られています。,Amir,Amazon Translate
アマゾン川は南アメリカを流れています。,Amir,Amazon Translate
バランスの取れた食事は、全体的な健康とエネルギーをサポートします。,Amir,Amazon Translate
古代ギリシャは西洋哲学に影響を与えました。,Amir,Amazon Translate
水は地球の表面の大部分を覆っています。,Amir,Amazon Translate
酸素は地球の大気の21パーセントを占めています。,Amir,Amazon Translate
数学は数字と記号を使って問題を解決します。,Amir,Amazon Translate
減算は、別の量から数値を削除します。,Amir,Amazon Translate
サッカーは2チームがボールを使ってプレーします。,Amir,Amazon Translate
電子メールは、コンピュータ間でメッセージを電子的に送信します。,Amir,Amazon Translate
目の色は遺伝学に一部依存します。,Amir,Amazon Translate
水蒸気が凝縮して滴になると、雨が降ります。,Amir,Amazon Translate
冬の嵐は雪や氷を降らせます。,Amir,Amazon Translate
春は冬に続き、地球の軸が傾きます。,Amir,Amazon Translate
ピタゴラスは直角三角形に関する理論を発展させました。,Amir,Amazon Translate
炭素は生物にとって重要な要素です。,Amir,Amazon Translate
サンクトペテルブルクはかつてレニングラードと呼ばれていました。,Amir,Amazon Translate
僧侶はいくつかの信仰において宗教的な誓いの下で生活しています。,Amir,Amazon Translate
医師は病気やけがを診断します。,Amir,Amazon Translate
パイロットは飛行中に航空機を制御します。,Amir,Amazon Translate
人口密度は、単位面積あたりの人口を測定します。,Amir,Amazon Translate
大きな音は、時間の経過とともに聴覚を損なう可能性があります。,Amir,Amazon Translate
ハリケーンは強風と大雨を伴います。,Amir,Amazon Translate
フランス語は西アフリカで広く話されています。,Amir,Amazon Translate
彫像は重要な歴史上の人物を称えます。,Amir,Amazon Translate
シロナガスクジラは今日生きている最大の動物です。,Amir,Amazon Translate
生物は環境の変化に適応します。,Amir,Amazon Translate
植物は根や種子にエネルギーを蓄えます。,Amir,Amazon Translate
燃料は自動車や機械に動力を供給します。,Amir,Amazon Translate
DNAは親から受け継いだ身体的特徴を決定します。,Amir,Amazon Translate
公立学校は無料の教育を提供しています。,Amir,Amazon Translate
チェスには慎重な計画と先見の明が必要です。,Amir,Amazon Translate
地震は蓄えられたエネルギーを突然放出します。,Amir,Amazon Translate
エレベーターは人をビルの各階に垂直に移動させます。,Amir,Amazon Translate
農民は食糧生産のために作物を栽培します。,Amir,Amazon Translate
ギターは弦を振動させることで音を出します。,Amir,Amazon Translate
英国議会は英国で法律を可決します。,Amir,Amazon Translate
看護師は医師の患者ケアを支援します。,Amir,Amazon Translate
綿繊維を紡いで糸にします。,Amir,Amazon Translate
数学には、算術、幾何学、代数が含まれます。,Amir,Amazon Translate
ケーキはお祝い用に焼きます。,Amir,Amazon Translate
水泳は筋肉と協調を強化します。,Amir,Amazon Translate
読書は語彙と理解を高めます。,Amir,Amazon Translate
衛星は地球の大気圏の上を周回します。,Amir,Amazon Translate
滑走路灯は、夜間に着陸する飛行機を誘導します。,Amir,Amazon Translate
クラシック音楽は構造化された形式とハーモニーに従います。,Amir,Amazon Translate
収穫祭は、作物の収穫が成功したことを祝います。,Amir,Amazon Translate
気圧計は大気圧を測定します。,Amir,Amazon Translate
国旗は国や組織を象徴しています。,Amir,Amazon Translate
交響曲では、大勢のミュージシャンが一緒に演奏します。,Amir,Amazon Translate
果物を食べるとビタミンと繊維が得られます。,Amir,Amazon Translate
プログラミングは、コンピュータに特定のタスクを完了するように指示します。,Amir,Amazon Translate
民主主義は市民に投票権を与えます。,Amir,Amazon Translate
飲料水は健康に不可欠です。,Amir,Amazon Translate
読書は識字能力を向上させます。,Amir,Amazon Translate
地震は地殻変動によって引き起こされます。,Amir,Amazon Translate
二酸化炭素は温室効果ガスです。,Amir,Amazon Translate
雲には小さな水滴が含まれています。,Amir,Amazon Translate
飛行機は乗客を都市間ですばやく飛ばします。,Amir,Amazon Translate
北京は中国の首都です。,Amir,Amazon Translate
オーケストラは多くのミュージシャンと交響曲を演奏します。,Amir,Amazon Translate
フライドポテトはジャガイモから作られています。,Amir,Amazon Translate
ワイヤレスインターネットは電波を使用して接続します。,Amir,Amazon Translate
バッテリーは電子機器のエネルギーを蓄えます。,Amir,Amazon Translate
蚊はマラリア原虫を運びます。,Amir,Amazon Translate
サックスはジャズバンドでは一般的です。,Amir,Amazon Translate
代数は数字を表す文字を使って方程式を解きます。,Amir,Amazon Translate
海は地球の表面の約71％を覆っています。,Amir,Amazon Translate
金星は太陽から2番目の惑星です。,Amir,Amazon Translate
サッカーはゴールのある芝生のフィールドで行われます。,Amir,Amazon Translate
メールはメッセージとパッケージを物理的に配信します。,Amir,Amazon Translate
バスケットボールはボール1個とフープ2個を使います。,Amir,Amazon Translate
カレンダーは日付と月を記録します。,Amir,Amazon Translate
エンジニアは建物、橋、車両を設計します。,Amir,Amazon Translate
料理は生の食材を食事に変えます。,Amir,Amazon Translate
物理学は物質、エネルギー、力を研究します。,Amir,Amazon Translate
天文学は、星、惑星、銀河を探求します。,Amir,Amazon Translate
電気自動車は充電式バッテリーで動作します。,Amir,Amazon Translate
本は物語を語ったり、情報を与えたりします。,Amir,Amazon Translate
体操は、強さ、柔軟性、協調性を兼ね備えています。,Amir,Amazon Translate
根菜類は土の下で育ちます。,Amir,Amazon Translate
ヒップホップはリズミカルなスピーチと音楽を融合させます。,Amir,Amazon Translate
バードウォッチングとは、自然界の野鳥を観察することです。,Amir,Amazon Translate
抗生物質は感染症の原因となる細菌を殺します。,Amir,Amazon Translate
ツチボタルは生物発光によって光を生成します。,Amir,Amazon Translate
ワシは木や崖の高いところに巣を作ります。,Amir,Amazon Translate
トマトは植物学的にベリーに分類されます。,Amir,Amazon Translate
ロンドンには「地下鉄」と呼ばれる地下鉄があります。,Amir,Amazon Translate
河川デルタは、川と海が出会う場所に堆積物を堆積させます。,Amir,Amazon Translate
惑星は軌道上で太陽の周りを回転します。,Amir,Amazon Translate
公共図書館は無料で本を貸している。,Amir,Amazon Translate
古代ローマは淡水供給用の水道橋を建設しました。,Amir,Amazon Translate
副鼻腔は鼻の近くの頭蓋骨の空洞です。,Amir,Amazon Translate
ローマ人は帝国全体に道路を建設しました。,Amir,Amazon Translate
弁護士は法的事項においてクライアントを代表します。,Amir,Amazon Translate
クジラは毎年長距離を移動します。,Amir,Amazon Translate
ハイキングはカロリーを消費し、メンタルヘルスに役立ちます。,Amir,Amazon Translate
テレポーテーションは現在、サイエンスフィクションにのみ存在します。,Amir,Amazon Translate
フットボールは北米以外ではサッカーと呼ばれています。,Amir,Amazon Translate
張り子は軽量の彫刻や模型を作ります。,Amir,Amazon Translate
ローマのコロッセオでは剣闘士の戦いが開催されました。,Amir,Amazon Translate
地質学者は岩石、鉱物、地震を研究します。,Amir,Amazon Translate
人形劇は人形やフィギュアに本物そっくりの動きをもたらします。,Amir,Amazon Translate
作曲家は新しいインストゥルメンタル作品やボーカル作品を生み出します。,Amir,Amazon Translate
一輪車は、シングルホイールに乗るにはバランスが必要です。,Amir,Amazon Translate
アザラシは海岸線沿いに生息し、魚を食べます。,Amir,Amazon Translate
チェスのグランドマスターは、戦略をマスターすることで国際トーナメントで優勝します。,Amir,Amazon Translate
農家は健全な土壌を維持するために輪作を行っています。,Amir,Amazon Translate
陶器は形を整え、窯で焼きます。,Amir,Amazon Translate
辞書は英単語をアルファベット順に定義します。,Amir,Amazon Translate
ディズニーランドは1955年にカリフォルニアにオープンしました。,Amir,Amazon Translate
チェロはオーケストラで低音を演奏します。,Amir,Amazon Translate
肉食動物は主に動物の肉に依存しています。,Amir,Amazon Translate
大気圧が低いほど水は速く沸騰します。,Amir,Amazon Translate
ジェット気流は地球の表面の上空を流れます。,Amir,Amazon Translate
消化は食物を栄養素に分解します。,Amir,Amazon Translate
動物園では、エキゾチックで絶滅の危機に瀕している動物を安全に飼育しています。,Amir,Amazon Translate
ドラマは対話と行動を通して物語の感情を表現します。,Amir,Amazon Translate
カリキュラムには、学生が学校で学ばなければならないことが明記されています。,Amir,Amazon Translate
パイデーは毎年3月14日に祝われます。,Amir,Amazon Translate
シェイクスピアはイギリス文学で戯曲やソネットを書きました。,Amir,Amazon Translate
ダイヤモンドは高度に圧縮されたカーボン製です。,Amir,Amazon Translate
"エベレスト山の高さは海抜8,800メートルを超えています。",Amir,Amazon Translate
バナナは食物繊維とカリウムを栄養補給します。,Amir,Amazon Translate
マップには、地域、境界線、およびフィーチャが視覚的に表示されます。,Amir,Amazon Translate
医師は病気を治療して患者の健康を改善します。,Amir,Amazon Translate
三角形には、合計が180度に等しい3つの角度があります。,Amir,Amazon Translate
ジャズは厳密な音よりも即興を重視する。,Amir,Amazon Translate
博物館は将来の世代のために歴史と文化を保存します。,Amir,Amazon Translate
ヨガのポーズは、強さ、柔軟性、バランスを高めます。,Amir,Amazon Translate
原子は結合して異なる化合物を生成します。,Amir,Amazon Translate
Wi-Fi はデバイスのワイヤレス接続を可能にします。,Amir,Amazon Translate
雲が凝縮した水蒸気を放出すると雨が降ります。,Amir,Amazon Translate
貨幣は市場における交換媒体の役割を果たす。,Amir,Amazon Translate
竹は理想的な条件で1日あたり1メートル成長できます。,Amir,Amazon Translate
運転者は安全のために交通規則に従わなければならない。,Amir,Amazon Translate
ミツバチは植物の糖源から蜂蜜を作ります。,Amir,Amazon Translate
音は固体材料の媒体で最も速く移動します。,Amir,Amazon Translate
重力は惑星体を楕円軌道に保ちます。,Amir,Amazon Translate
辞書は単語の意味と正しいスペルを説明しています。,Amir,Amazon Translate
絵の具は、筆やナイフで塗った顔料を使います。,Amir,Amazon Translate
ニュートラルカラーには、白、黒、グレー、ベージュが含まれます。,Amir,Amazon Translate
オーケストラはクラシック楽譜を演奏します。,Amir,Amazon Translate
飛行機はジェットエンジンを使用して目的地間を高速で移動します。,Amir,Amazon Translate
爬虫類は日光を浴びて温度を調節します。,Amir,Amazon Translate
電話機は長距離間の音声通信を可能にします。,Amir,Amazon Translate
ビタミンは食事のギャップを補い、健康を促進します。,Amir,Amazon Translate
本は知識、アイデア、または物語を読者と共有します。,Amir,Amazon Translate
曇りの日は自然光を広範囲に拡散させます。,Amir,Amazon Translate
ジャズはアフリカ系アメリカ人のコミュニティで生まれました。,Amir,Amazon Translate
歯科医は特に歯と歯茎をケアします。,Amir,Amazon Translate
ソーラーパネルは光子エネルギーを電気に変換します。,Amir,Amazon Translate
民主主義は市民に指導者に投票する権限を与えます。,Amir,Amazon Translate
チーズは動物のミルク酵素を発酵させることによって形成されます。,Amir,Amazon Translate
農家は消費用または家畜用に作物を育てています。,Amir,Amazon Translate
分数は整数値よりも小さい数値を表します。,Amir,Amazon Translate
オペラは、ボーカルパフォーマンスとドラマチックなストーリーテリングを融合させています。,Amir,Amazon Translate
スイレンは広い葉を使って池に浮かんでいます。,Amir,Amazon Translate
オリンピックは世界中で4年ごとに開催されます。,Amir,Amazon Translate
温度は物質の熱エネルギーを測定します。,Amir,Amazon Translate
レモンは食べ物に酸味と風味を加えます。,Amir,Amazon Translate
南極大陸には、科学者以外の永住者はいません。,Amir,Amazon Translate
日記には、個人的な経験、思考、感情が記録されます。,Amir,Amazon Translate
漁業は高タンパクの食料資源を供給します。,Amir,Amazon Translate
ガラスは砂とソーダ灰を溶かして製造されます。,Amir,Amazon Translate
バイオリンの弓は馬の毛を使って音を出します。,Amir,Amazon Translate
キリンは背の高い首を使ってアカシアの木を食べます。,Amir,Amazon Translate
鉄は塗料でコーティングすると腐食に最も強くなります。,Amir,Amazon Translate
星は水素原子をヘリウム原子核に融合させてエネルギーを放出します。,Amir,Amazon Translate
文法は、言語がどのように文を論理的に構造化するかを概説します。,Amir,Amazon Translate
雷は、反対側の電荷が大気中で等しくなるときに発生します。,Amir,Amazon Translate
デジタルカメラは写真を電子画像として記録します。,Amir,Amazon Translate
エンジニアリングは、機械、道路、装置、または構造物を開発します。,Amir,Amazon Translate
チューリップは中央アジア地域に自生する球根の花です。,Amir,Amazon Translate
ニンジンには、体がビタミンAに変換するベータカロチンが含まれています。,Amir,Amazon Translate
リンゴは毎年葉を失う落葉樹に生えています。,Amir,Amazon Translate
科学には、質問をし、系統的に実験を行うことが含まれます。,Amir,Amazon Translate
公共図書館では、書籍やマルチメディア資料を自由に貸し出しています。,Amir,Amazon Translate
夕焼けは太陽光線を散乱させることで空の色を変えます。,Amir,Amazon Translate
たき火は屋外で大量の木材を燃やします。,Amir,Amazon Translate
薬は病気や感染症の症状を緩和するのに役立ちます。,Amir,Amazon Translate
シマウマは縞模様のカモフラージュのおかげで草原に溶け込みます。,Amir,Amazon Translate
冬は寒冷地帯に吹雪をもたらします。,Amir,Amazon Translate
教師は教育機関における学習目標を支援します。,Amir,Amazon Translate
考古学者は過去の社会の遺物を研究します。,Amir,Amazon Translate
サッカー選手はボールを蹴ってゴールを決めます。,Amir,Amazon Translate
ハリケーンは深刻な風害と洪水を引き起こします。,Amir,Amazon Translate
紙は加工された木の繊維から作られています。,Amir,Amazon Translate
チョコレートは熱帯気候で栽培されるカカオ豆から始まりました。,Amir,Amazon Translate
クックブックには、レシピと調理法の説明が記載されています。,Amir,Amazon Translate
アスリートは身体能力レベルを高めるためにトレーニングを行います。,Amir,Amazon Translate
ローマにはジュリアス・シーザーのような皇帝が住んでいました。,Amir,Amazon Translate
エレキギターは音量を上げるにはアンプが必要です。,Amir,Amazon Translate
島は、火山が水線より上に現れると形成されます。,Amir,Amazon Translate
種子は、環境によって湿らせて温めると発芽します。,Amir,Amazon Translate
心理学は精神的プロセスと行動を科学的に研究します。,Amir,Amazon Translate
気候は、地理的位置に見られる植生タイプに影響を与えます。,Amir,Amazon Translate
氷山は海に浮かぶ大きな氷河から離れます。,Amir,Amazon Translate
シェイクスピアは、ハムレットやマクベスなどの戯曲を書きました。,Amir,Amazon Translate
バランスの取れた食事には、タンパク質、野菜、穀物が含まれます。,Amir,Amazon Translate
地球の大気は主に窒素と酸素で構成されています。,Amir,Amazon Translate
リンゴ園は毎年秋に実を結びます。,Amir,Amazon Translate
塩は冷蔵前の肉を保存します。,Amir,Amazon Translate
ポリゴンは、辺がまっすぐな閉じた形状です。,Amir,Amazon Translate
無線は音波を長距離にわたってワイヤレスで送信します。,Amir,Amazon Translate
クレーンは、長い脚を使って水の中を歩きます。,Amir,Amazon Translate
コインは小口取引の通貨として機能します。,Amir,Amazon Translate
秋になると、気温によって葉の色が変わります。,Amir,Amazon Translate
医療専門家は病気の診断と治療を行います。,Amir,Amazon Translate
チェスは市松模様のゲームボードで戦略的な動きをします。,Amir,Amazon Translate
医師は患者に薬と治療法を処方します。,Amir,Amazon Translate
蚊はさまざまな病気の一般的な媒介者です。,Amir,Amazon Translate
論理は合理的な議論の基礎を形成します。,Amir,Amazon Translate
数学はパターン、量、構造を分析します。,Amir,Amazon Translate
俳優は演劇作品で役割を果たします。,Amir,Amazon Translate
教師は世界中の教室で生徒を教育しています。,Amir,Amazon Translate
フリーダ・カーロは表情豊かな自画像を描きました。,Amir,Amazon Translate
エッフェル塔はフランスのパリにあります。,Amir,Amazon Translate
バスケットボールでは、5人のプレーヤーのチームがポイントを競います。,Amir,Amazon Translate
ブルドーザーは建設プロジェクト中に土を動かします。,Amir,Amazon Translate
引用符はテキスト内のスピーチまたは引用を示します。,Amir,Amazon Translate
コンピュータは情報を電子的に高速に処理します。,Amir,Amazon Translate
雷雨時には稲妻が点滅します。,Amir,Amazon Translate
ピラミッドは古代の建築の成果を例示しています。,Amir,Amazon Translate
ビタミンは体の機能と代謝を維持するのに役立ちます。,Amir,Amazon Translate
クラシック音楽は、オーケストレーションされた楽器を使った構造化された作曲を使用します。,Amir,Amazon Translate
設計図は、エンジニアが建築設計を行う際の指針となります。,Amir,Amazon Translate
反対の間、火星は肉眼で見えます。,Amir,Amazon Translate
天気予報は、将来の大気の状態を局所的に予測します。,Amir,Amazon Translate
米はアジアの食生活の主食です。,Amir,Amazon Translate
人形劇は、手で操作するフィギュアを使って物語に命を吹き込みます。,Amir,Amazon Translate
がんとは、異常な細胞増殖を伴う疾患群を指します。,Amir,Amazon Translate
Google 検索エンジンは、毎日何百万ものウェブページのインデックスを作成しています。,Amir,Amazon Translate
チーズは、適切に保管された凝乳乳から作られます。,Amir,Amazon Translate
ワニは川岸や暖かい湿地に生息しています。,Amir,Amazon Translate
南極大陸では、毎年6か月間連続して日光が照ります。,Amir,Amazon Translate
エンジニアは機械、建物、インフラを設計します。,Amir,Amazon Translate
ヴァイオリニストは弦を正確に曲げることでメロディーを演奏します。,Amir,Amazon Translate
島々は完全に水域に囲まれています。,Amir,Amazon Translate
ジョギングは、座りがちな生活に対する回復力を高めます。,Amir,Amazon Translate
気温が氷点下に下がると氷が自然に形成されます。,Amir,Amazon Translate
サッカーは球状のボールとゴールポストをチームごとに使います。,Amir,Amazon Translate
彫刻家は石や金属のブロックから立体的な作品を作ります。,Amir,Amazon Translate
健康的な食事は強力な免疫システム機能をサポートします。,Amir,Amazon Translate
電気はあらゆる電子機器に電力を供給します。,Amir,Amazon Translate
医師は毎日怪我や病気を治療します。,Amir,Amazon Translate
図書館の棚は、トピックや著者ごとに本を整理しています。,Amir,Amazon Translate
歴史は過去の人々や出来事を研究します。,Amir,Amazon Translate
地震は地下の断層に沿った動きから生じます。,Amir,Amazon Translate
ヨガには、姿勢、呼吸、集中力のテクニックが組み込まれています。,Amir,Amazon Translate
バレエダンサーは振り付けされた動きを優雅に演じます。,Amir,Amazon Translate
地理学者は空間分布と位置を研究します。,Amir,Amazon Translate
農家は穀物や野菜を栽培して消費します。,Amir,Amazon Translate
ミツバチは巣箱の中で蜂蜜を作ります。,Amir,Amazon Translate
古代ギリシャ人は神々を称える寺院を建てました。,Amir,Amazon Translate
公共バスは都市を共同で移動します。,Amir,Amazon Translate
アザラシは陸と冷たい海の両方に生息しています。,Amir,Amazon Translate
第二次世界大戦後、ベルリンの壁は東ベルリンと西ベルリンを分断しました。,Amir,Amazon Translate
ホオジロザメは複数列の歯を持っています。,Amir,Amazon Translate
ドングリは、そのままにしておくとオークの木に成長します。,Amir,Amazon Translate
落花生は地下のさやで育ちます。,Amir,Amazon Translate
キウイフルーツは皮が茶色く、果肉は緑色です。,Amir,Amazon Translate
原子は、あらゆる種類の固体、液体、気体を形成します。,Amir,Amazon Translate
ウイルスはインフルエンザや風邪の原因となります。,Amir,Amazon Translate
人間の記憶には、事実、スキル、経験が保存されています。,Amir,Amazon Translate
スーパーマーケットでは、食料品、家庭用品、身の回り品を販売しています。,Amir,Amazon Translate
飛行機は大陸を越えて乗客を迅速に輸送します。,Amir,Amazon Translate
アレキサンダー大王は古代世界の多くを征服しました。,Amir,Amazon Translate
Bluetooth はデジタルデバイスをワイヤレスで接続します。,Amir,Amazon Translate
アーティストは、さまざまなメディアを通じてアイデアを視覚的に表現します。,Amir,Amazon Translate
果物や野菜を洗うと、汚れやバクテリアが取り除かれます。,Amir,Amazon Translate
微積分法は、曲線の下の面積と変化率を求めます。,Amir,Amazon Translate
マップは、シンボルと線で地理的領域を視覚的に表します。,Amir,Amazon Translate
バランスの取れた食事は強い免疫機能をサポートします。,Amir,Amazon Translate
美術館では、芸術、歴史、科学の展示品を展示しています。,Amir,Amazon Translate
重力は地球の表面にある物体を保持します。,Amir,Amazon Translate
写真は、カメラとフィルムまたはセンサーを使用して画像をキャプチャします。,Amir,Amazon Translate
ウサギは大きな敏感な耳で捕食者を検出します。,Amir,Amazon Translate
コンピューターは 2 進数値システムを使用してデータを処理します。,Amir,Amazon Translate
コインは商取引の通貨として機能します。,Amir,Amazon Translate
ヴァイオリニストはオーケストラやアンサンブルで高音を演奏します。,Amir,Amazon Translate
飛行機は遠く離れた世界の都市間を乗客を飛ばします。,Amir,Amazon Translate
医師は病気を診断し、治療を勧めます。,Amir,Amazon Translate
タンチョウは浅瀬を歩き、魚や昆虫を狩ります。,Amir,Amazon Translate
彫像は、公共の場での著名人や出来事を記念するものです。,Amir,Amazon Translate
学生は数学、科学、言語などの学問科を学びます。,Amir,Amazon Translate
全地球測位システム（GPS）は屋外での移動に役立ちます。,Amir,Amazon Translate
夏の気温は一般的に冬の気温を上回ります。,Amir,Amazon Translate
湖には淡水または海水が溜まっています。,Amir,Amazon Translate
雲は冷たく凝縮した水蒸気の小滴で構成されています。,Amir,Amazon Translate
サッカーチームはボールでゴールを決めるために競います。,Amir,Amazon Translate
科学は観察と実験の証拠に依存しています。,Amir,Amazon Translate
メガネは近視などの視力障害を矯正します。,Amir,Amazon Translate
算術には、加算、減算、乗算、除算が含まれます。,Amir,Amazon Translate
時計は時間間隔を正確に測定します。,Amir,Amazon Translate
ペニシリンはアレクサンダー・フレミングによって抗生物質として発見されました。,Amir,Amazon Translate
NASAは望遠鏡と宇宙船を使って宇宙を探索します。,Amir,Amazon Translate
肉食動物は主に他の動物を食べることによって栄養を得ます。,Amir,Amazon Translate
脳は思考や感情を処理し、身体機能を制御します。,Amir,Amazon Translate
車は、道路上で人や物をすばやく輸送します。,Amir,Amazon Translate
金星は私たちの太陽系で最も熱い惑星です。,Amir,Amazon Translate
アジアは地球最大の大陸です。,Amir,Amazon Translate
フリーダ・カーロは、メキシコ文化の影響を受けた自画像を描きました。,Amir,Amazon Translate
マップは地形、距離、政治的境界を簡略化します。,Amir,Amazon Translate
健康的な睡眠は免疫機能と気分調節をサポートします。,Amir,Amazon Translate
医師は診断と薬を使って病気を治療します。,Amir,Amazon Translate
ヨガはストレッチと呼吸を組み合わせて健康効果を高めます。,Amir,Amazon Translate
植物は温暖な気候の秋に葉を失います。,Amir,Amazon Translate
ペンギンは泳ぐが飛ばない鳥です。,Amir,Amazon Translate
海は地球の表面の3分の2以上を覆っています。,Amir,Amazon Translate
プラスチックは何百年もの間自然界に残ります。,Amir,Amazon Translate
公共図書館では、カード所有者に無料で本を貸し出しています。,Amir,Amazon Translate
クジラは、息を求めて浮上するときに噴出口を吐き出します。,Amir,Amazon Translate
ウサギは大きな耳を使って環境音を感知します。,Amir,Amazon Translate
意見の表明は、普遍的な事実ではなく、信念を反映しています。,Amir,Amazon Translate
